essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
15881	6	"In the excerpt The Mooring Mast, by Marcia Amidon Lüsted, we are informed of the many obstacles standing in the way of landing a dirigible at the top of the Empire State Building. One obstacle can be found in paragraph @NUM1 it says, ""Most dirigibles from outside of the United States used hydrogen rather than hellium, and hydrogen is highly flammable."" As you can see the use of hydrogen would provide a great hazard to New York City as a dirigible was landing on the top of the building. It is a highly populated spot and could be potentially very dangerous. Another example of an obstacle can be seen in paragraph @NUM2. It stated that ""the greatest obstacle to the successful use of the mooring mast was nature itself."" @CAPS1 to the wind. Lüsted informs us of the terrible hazard of the air currents at the top of the Empire State Building. All in all, many obstacles stood in the way for allowing dirigibles to dock, and in the end that is why it wasn't successful."	2	2		2																					
15899	6	"There were some great obstacles for the dirigibles to be able to land and dock on the Empire State Building. At first the idea was great and staggering people's mind, but when the mast was being built the people realized it would not work. The first problem for the dirigble the law for airships to be so low over urban areas which makes it illegal for the ship to even be that close The second problem was ""the winds on top of the building were constantly shifting due to violent air currents (paragraph @NUM1)"" which means it would be very dangerous for the passengers to be comming on and off board of the dirigible. The last problem is that foreign dirigibles use hydrogen which is flammable and to put it over a dencely populated area could cause horrific damage. These precautions would have to be taken which were obstacles for The Empire State Building."	2	3		3																					
15900	6	"The builders of the Empire State Building faced three main challenges while attempting to make the mooring mast accessible to derigibles. Most foreign derigibles still used hydrogen; a highly flammable gas. A fire on the streets of New York would be disastrous. There were also fierce, ever changing wind currents above the building. These winds would make the back of the dirigible ""swivel around and around the mooring mast."" @CAPS1, there was a law in place preventing dirigibles from flying too low when over urban areas. This law made it illegal for dirigibles to tether to the building or even approach it. Those three factors made the mooring mast ""neither practical nor safe."""	3	3		3																					
15905	6	"Al Smith, a former governor of New York, led the way in constructing the Empire state building. This building was being constructed to be the tallest building, taller than the Chrysler building which stood at @NUM1 feet tall. In order to make the Empire State building taller than the Chrysler building, Al Smith wanted to add a mooring mast to the top for docking dirigibles. This idea faced many obstacles. First, the passage states that ""The steel frame of the Empire State building would have to be modified and strengthen to accommodate this new situation."" This would cost a large amount of money to construct. Also, ""Most dirigibles from outside the United States use hydrogen rather than helium, and hydrogen is highly flammable."" @CAPS1, the passage states the issue that ""The winds on top of the building were constantly shifting due to violent air currents."" The builders realized many problems after the mooring mast was constructed. The builders should have thought of each situation before building the mast which cost a lot of money. Although the mast was no longer used, the Empire State building still stood at the height of @NUM2 feet, the tallest building built."	3	3		3																					
15913	6	In the 1930's this would have been a difficult obstacle to face. the idea altogether was doubted by many People. the first @CAPS1 was comparing in height with the chrysler building. and the mooring mast wold have worked in theory but in reality had to many Problems. It was a potentially dangerous attempt.	0	0		0																					
15915	6	"The building of the mooring mast on top of the empire state building was very poorly thought out. This is the reason why they faced so many obstacles. From the very start Al Smith never thought about the safety of the people. ""When other countries used hydrogen rather than helium this was a cause for very flammible possibilities. If this happened in New Jersey how bad would it be in a densely populated place like New York City. I could never imagine walking down the street and a lead weight being dropped on my head. In New York there was violent air currents and when the dirigibles would be tied up they would sway. The idea was to hold them in place by lead weights. This was not practical or safe. The one thing that should have been thought of before it was ever constructed was the law. It was illegal for a airship to fly low over urban areas or even to tie up to buildings. In conclusion everything should have been thought out before making hype about something that was not safe, and that was illegal."	3	3		3																					
15918	6	"When Al Smith first came up with the plan to use the Empire State Building is a mooring mast, he had no idea how obstacles they would face in a attempting to allow dirigibles to dock there. One large obstacle was safety. ""Most dirigibles from outside the United States use hydrogen rather than helium, and hydrogen is highly flammable."" (@CAPS1 @NUM1) The reason this is so unsafe is because if the gas inside ever happened to catch on fire, the entire craft would exploded in flames. This is a hazard to those in the ship, as well as those in the streets below. Another obstacle was the high winds at the top of the building. ""The winds on top of the building were constantly shifting due to violent air currents."" (@CAPS1 @NUM2) This was a problem because it would cause to the dirigible to move all over the place. The idea of using lead weights to weigh it down was proposed, but they would be a danger to pedestrians below. A third and final obstacle they faced was the stress a dirigible would cause on the building's frame. The building's design was not capable of handling the stress of a dirigible tied to its mast, without changing the design, the dirigible would probable tear the building apart. The only solution was to strengthen the building ""Over sixty thousand dollars' worth of modifications had to be made to the buildings framework,"" (@CAPS1 @NUM3). That is a ridiculous amount of money they had to spend just to make it possible for the dirigible to dock. It is easy to see how difficult the project was based on the many obstacles the builders had to face."	4	4		4																					
15924	6	"In the excerpt, ""The Mooring Mast"" by @ORGANIZATION1, the builders of the Empire State building faced many obstacles. As stated in paragraph 1 of the excerpt, the Empire State building was planned to be the tallest building in the world in the @DATE2's. The architect of the Chrysler building constructed the building to be 46 ft taller then the Empire State building. Governor of New York, Al Smith did not want loose the tittle of the tallest building. In paragraph 6 it tells you Smith's idea: A mooring mast was added to the top of the building would allow dirigibles to anchor there for several hours for refueling or service. And to let passengers on & off.Safety issues did not allow the mooring mast of the Empire State building to fulfill its person, said in paragraph @NUM1. Most dirigibles from outside the @PERSON2 used hydrogen instead of helium. Hydrogen is highly flamable. Because of pointy buildings this was extremely dangerous. As stated in paragraph @NUM2; the greatest obstacle was nature. On top of the Empire State building, the winds on top of the building were constantly shifting due to violent air currents. Also, the law to fly too low. By the late 1930's the mooring mast plan disappeared."	3	3		3																					
15931	6	"Based on ""The Mooring Mast"" written by Marcia Amidon Lüsted, the builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. Constructed in the 1930s the Empire State Building was originally built to exceed the height of the Chrysler Building; it was going to stand at a whopping 1,250 feet tall. What added to this building's height was its great mooring mast that stood atop the building Dirigibles, very similar to balloons, were gaining popularity in the aviation world. However, there were many issues that held back the progress of this project. Most of these issues were safety problems. One practical reason why dirigibles could not moor at the Empire State Building was because of an existing law against airships flying too low to urban areas Another reason was the flammibility of these ships. Most of them ran on hydrogen rather than helium. Hydrogen is very flammable and if the ship exploded many civilians and passengers would be killed. In summation, because of safety risks, the mast of the Empire State Building could and was never used for its original purpose."	2	3		2																					
15938	6	"In the excerpt ""The Mooring Mast"" written by Marcia Amidon lüsted she explained the challenges dirigibles faced when trying to dock to the Empire state building. The @CAPS1 had to take into account the obstacles of the make up of dirigibles, the building structure and weather conditions when attempting to create a landing area for dirigibles. A mooring mast on the top of the Empire State Building could never be functional. Dirigibles must be lighter than air to fly. Gases such as helium and hydrogen are used to make blimps less dense. Being highly flamable, hydrogen could easily create a massive fire. The owners of the Empire State Building, decided if the blimp ever caught on fire it would be a much larger disaster over an area with a large population. Another factor that halted the docking of dirigibles was the building structure. The docking of a dirigible adds extra stress to the Empire State Building. The @CAPS1 were forced to design the framework of the building so it was strong enough to not collapse under the extra pressure. This took time and ""over sixty thousand dollars' worth of modifications hat to be made to the buildings frame work"". Lastly weather conditions tested the @CAPS1, on the top of the Empire State Buildings the winds are quite unpredictabled. They often shift because of ""violent air current"". No matter how the builder tie the dirigible to the mast the blimp will be unsafe. Due to winds, and structure of the building as well as blimp, the @CAPS1 couldn't create a docking area for dirigibles on the Empire State Building."	3	3		3																					
15942	6	"Based on the @CAPS1 ""The Mooring Mast"" by @ORGANIZATION1, The builders of the Empire State building faced many obsticals in attempting to allow dirigibles to dock there. Many obsticals came forth with building the Empire State building with Al Smith constructing the whole building. With Al Smith constructing the whole building, he was determined to outstrip the height. Al Smith secretly constructed a 185 foot spire inside the building, the shocked the media and public by hoisting it up to the top of the Chrysler building. Another obstical that was faced during the building of the Empire State building was the idea of having dirigibles being able to dock at the very top of the building. The idea of having the dirigibles being docked at the top of the Empire State building, the dirigibles would only be held by a single cable tether, which would add amounts of stress to the buildings frame. The greatest obstical that came to building the Empire State building with the idea of docking dirigibles at the top was safety. Most dirigibles from outside the U. S. Used hydrogen rather than helium, & hydrogen is very flammable and if anything to happen it could destroy New York. These are the reasons why the builders of the Empire State building faced my obsticals in the @CAPS1 ""The Mooring Mast"" by @ORGANIZATION1."	2	2		2																					
15948	6	"In the excerpt ""The Mooring Mast"" by @PERSON1, the builders of the Empire State Building faced obstacles in attempting to allow dirigibles to dock there. One of the obstacles they faced was figuring a practical and safe way to dock the dirigibles. Practicity and safety were an obstacle because the builders of the Empire State building were the first to attempt a docking dirigibles on air, @CAPS1 they had no past trials to refer to. In this project practicity and safety worked together. For example ""..engineers [had] to dope out a practical, workable arrangement..."" @CAPS1 that the airships could be moored to the mast easily and secure. This would assure the passengers safety as well as stability to the building.The second obstacle the builders faced was distributing the stress added to the building as the dirigible docked. ""The stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation."" @CAPS2 all of this stress to the foundation was a challenge because the foundation ""... was nearly eleven hundred feet below."" Another challenge that arose was that, to accommodate this situation ""the steelframe [of the building had] to be modified and strengthened..."" The modification to the buildings framework was worth ""over sixty thousand dollars..."" In conclucion, the builders of the Empire State Building faced many obstacles and attempting to dock dirigibles in their building."	3	4		4																					
15950	6	"The obstacles that were faced by the Empire State Building builders were numerous. First of all, if they had carried out their plans for the mooring mast without taking into account the weight of the dirigible, the building would surely have way too much stress forced on the foundation when it docked. Next, the fact that the dirigible weighs even less than air is both a negative and a positive. The negative side to it is the fierce winds that would take control of the back of the dirigible. Above the many pedestrians in the city, this idea was quickly ruled unsafe. Lastly, it was filled with hydrogen, which, naturally, is highly flammable. The use of hydrogen was very dangerous, and only added to the negative side of the project."	3	3		3																					
15951	6	"They were many obstacles the @ORGANIZATION2 of the Empire State Building faced in attempting to allow dirigibles to dock there. One of those obstacles was the stress of the dirigibles's load and the wind pressure didn't allow to be transmitted all the way to the buildings foundation, in which was nearly @NUM1 feet below. Another things that was an obstancle for the @ORGANIZATION2 was it was alot of money it was over sixty thousand dollar's worth of modifications had to be made to the building's framework. Also the architects could not simply drop a mooring mast on top of the @ORGANIZATION1 flat roof. The last obstacle was it safety. Most of the dirigibles from outside of the United States uses hydrogen rather then helim, which hydrogen is highly flamable. This let to a accident on May 6, 1937, the Empire State Building realized how much worse that accident could have been if it happened in dowtown New York. This are some obtecles the @ORGANIZATION2 of @ORGANIZATION2 faced."	3	3		3																					
15958	6	"In paragraph 6 it said ""New York City was the lack of a suitable Landing space"" Another obstanke in paragraph @NUM1 was the Nature it self the winds was push the dirigible around in the back of it. The other obstakle was in paragraph @NUM2 the existing law against airships flying too low over urban areas. These are the problem that the Empire builders faced"	2	2		2																					
15961	6	"There were obstacles the builders of the Empire State Building faced in attempting to allow derigibles to dock there. In the excerpt the author states nature is one of the biggest problems for the mast. ""The greatest obstacle to the successful use of the mooring mast was nature itself."" The author explains that the wind on top of the buildings are dangerous for the dirigible. ""The winds on top of the buildings were constantly shifting due to violent air currents"". The author also describes what the dirigible would do as an affect of the wind. ""Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast. Those were obstacles the builders of the Empire State Building faced in attempting to allow derigibles to dock there."	2	2		2																					
15966	6	"There were many obstacles the builders of the Empire State Building had to face. ""The stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation, which was nearly eleven hundred feet below"". This is stating that the stress of the dirigibles and its shiftyness will put stress on the buildings foundation and they don't want that stress to topal over the building. Also they say ""The winds on the top of the biulding were consistantly shifting due to the violant air current"". this says that they are worried  that the wind might take the balloon away from the building causing it to injure people these are only a few obsticals the builders had to face."	3	3		3																					
15969	6	"The idea was kind of unrealistic in the first place. When these dirigables would try to dock to this building, the structure of the building wouldn't be able to handle the violent winds and the zeppelin. It caused many problems. What if the dirigible attempted to dock and the heavy winds blew it's tail end around to hit a building. The Hindenburg, another zeppelin, was destroyed by fire in Lakehurst, @ORGANIZATION1. If a disaster like this occurred in such a heavily populated place, it would be chaos. Impractical and unsafe, this plan wouldn't work. They would need something more stable. The plans of this weren't completely thought through. All these problems, combined, would cause them to postpone the building of the landing gear. These plans for the ""new"" age of transportation with dirigibles would never happen. Airplanes were a safer and more efficient new way to travel."	3	2		3																					
15979	6	"the obstecles the builders faced was many of them. one of the things they faced was that they dident No if they wanted to build the tower in the first place. And the other reason were ""most dirigibles from outside of the United States use hydrogen rather then helium. And hydrogen is highly flammable. And one of the greater obstacles was mooring mast was nature its self."	1	2		2																					
15983	6	"Based on ""The Mooring Mast"" by Marcia Amidon Lüsted, the builders of the Empire State Building faced multiple obstacles in their attempts to allow dirigibles to anchor at the top of the building. A dirigible moored at the top of the building held by a single cable tether adds stress to the buildings frame, the architects needed to find a way to transmit the stress of the wind pressure and dirigibles load to the @ORGANIZATION1 foundation. Safety had played a major role in the fate of the mooring mast. Outside the United States most dirigibles used hydrogen rather than helium, hydrogen is highly flammable. If a dirigible was to catch fire above a densely populated area there would be disaster. The greatest obstacle to the use of the mooring mast was nature. Above the Empire State Building the wind was constantly shifting due to violent air currents, even if a dirigible was tethered to the mooring mast the back of the shape would still be unstable to land."	4	4		4																					
15991	6	"During the construction of the Empire State Building, there were several obstacles the builders faced to have the dirigibles be able to dock on the Empire State Building. The first obstacle the builders faced was figuring out how to modify and strengthen steel frame of the Empire State building to accommodate the mooring mast on top of the building. These modifications would cost over sixty thousand dollars, which was a lot of money back in the @DATE1's. Once the builders finished framing the entire building, the greatest obstacle to constructing the mooring mast came to be. This obstacle was nature itself. violent air currents would have the back of the blimps swivel around and around the mast. The blimp would need weights to hold it steady, but these weights would be hanging over people on the street and this was neither practical nor safe."	2	3		3																					
15992	6	"The builders of the Empire state building encoutered obstacles when attempting to allow dirigibles to dock there. Dirigibles were said to be hailed as the transportation of the future, however in New York City there was lack of a suitable landing area. The speed at which dirigibles traveled and the area and heights wind speed became unquestionable. The dirigible plan became more and more unreasonable with an accident occurring in @LOCATION2. For the height, wind, speed, and location, using dirigibles was no longer a good idea"	2	1		2																					
16001	6	"The builders of the Empire State Building faced obstacles such as structural support issues, shifting winds, and administrative interference. One major problem arose when they realized the force of holding the blimp in place ""would have to be transmitted all the way to the building's foundation"" (par. @NUM1). This meant builders had to make changes to the support system of the building itself before being able to begin construction on the mooring device. Once the mast and reconstruction work completed, builders realize that ""the winds on top of the building were constantly shifting due to violent air currents"" (par. @NUM2), which would make docking almost impossible. Attempts to moor became even moor difficult as ""complete dirigible mooring equipment had never been installed"" (par. @NUM3). This shows how builders struggled with bureaucracy in their attempts to build the mooring mast. In conclusion, the shortsightedness of the project caused builders to struggle with the building's structure, weather, and the owners' vision, before ultimately abandoning the mast."	3	2		3																					
16007	6	"Due to the architects being blind to the potential problems of the mast, the builders of the Empire State building faced many obsticles in attempting to allow dirigibles to dock there. There was a law saying that airships could not fly too low over urban areas. This made it illegal for ship to even go near the building. But say a ship got tethered to the mooring mast, the back end of the ship would swivel around the mass due to constant shifting winds because of violent air currents. Dirigibles are normally moored in open fields which allows the backs to be weighted down with lead weights. This was dangerous for many reasons but mainly because the weights would be hanging over downtown New York. Without the dirigible being held down the violent winds would push the ship into sharp spires that would rip the shell. With the wind pressure and the dirigibles load itself there would be too much stress being added to the buildings frame. The buildings steel frame, over sixty thousand dollars in modifications would have to be made so the stress would be able to be transmitted nearly eleven hundred feet down to the foundation. Most of the dirigibles that were made out of the united states used hydrogen rather than helium. Hydrogen is more flamable so the owners of the Empire state building realized how worse the accident could have been if it were over downtown New York. With all of these obsticles in their way the owners and builders of the Empire state building voted to postpone the installation of the landing gear."	4	4		4																					
16013	6	"To allow dirigibles to dock at the Empire State Building, the @CAPS1 had many obstacles to face. Some of the obstacles were there a morning mast could not be simply dropped and a thousand foot dirigible moored at the top. would add stress to the buildings frame."" The architechs couldn not simply drop a mooring mast on top of the Empire State Building's flat roof."" The greatest obstacle to the mooring mast was nature itself. The @CAPS1 of the Empire State Building had obstacles to face."	1	1		1																					
16014	6	"In the excerpt the builders had faced many obstacles in ader for dirigibles to dock there. They had faced many challenges. One of the main concerns were safety. Al Smith had commented saying ""They were trying to figure some safe way of mooring airships to this mast."" among any other safety issues. "	1	1		1																					
16023	6	"In this excerpt, the builders of the Empire State Building faced a few obstacles in the attemp to allow dirigibles to dock at the mooring mast. One of the greatest obstacle was one of safety. ""Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable."" An accident where the German dirigible caught fire and was destroyed, shocked the builders, but they realized it could have been worse. Nature itself was also a problem. ""Winds on top of the building were constantly shifting due to violent air currents."" The back of the ship would ""swivel"" around even if it was tethered. Also there was a law against airships flying too low over urban areas. All of these examples would cause the builders to face obstacles."	3	3		3																					
16028	6	"In the excerpt The Mooring Mast by @ORGANIZATION1, the builders faced one giant obstacle. They faced the risk of blowing up the building. ""Most dirigibles from outside the United States used hydrogen rather than helium, and hydrogen is highly flammable"" (@CAPS1 @NUM1) This is one example from the excerpt that could turn into the biggest obstacle. If one were to explode above this building then the building would die. Also a lot of people would die from it too. That is one of the biggest obstacles they faced."	1	1		1																					
16029	6	"The builders of the Empire State Building and encountered numerous obstacles while trying to set up the mooring mast for dirigibles including a weakened framework, nature and weather, potential fire hazards, and U.S. laws. Because the building was not originally designed to hold down dirigibles, the frame was not sturdy enough to survive the pulling and moving of the blimp in the air. The dirigibles would also be vacillating in the high and unpredictable winds at the top of the building, which was 102 storeys. Aside from pulling loose or damaging the building itself, the dirigibles were in danger of being punctured by another building's spire. Damage to the dirigible in any way was a very dangerous possibility, as the area in New York City around the Empire State Building is densely populated. If the dirigible were to catch fire and blowup, such as the case with the German Hindenburg blimp, many pedestrians or other structures could be seriously damaged. This kind of catastrophe was also probable because of the flammable gases like hydrogen used to keep the blimps afloat. Finally, the builders of the Empire State Building faced problems with the U.S. government, whose laws forbid airships to come that close to urban areas like @ORGANIZATION2. It would be illegal for a dirigible to fly near enough to the building to moor to it. In conclusion, many issues surfaced for the builders as they attempted to transform the Empire State Building into a docking station for dirigibles."	4	4		4																					
16032	6	"Builders of the Empire State Building were faced with many obstacles of construction, especially in regards to allowing dirigibles, or blimps, to dock there. From the beginning, builders were faced with obstacles of very high expectations. Expectations including the desired title of ""world's Tallest Building"". With this desired title came many underlying obstacles like frame and support. Another obstacle also arose: being ""equipped for an age of transportation,"" as said by John Tauranac.With the desire to now be a dock for what was known at the time as the ""transportation of the future"", came even greater obstacles. These obstacles included the responsibility of getting passengers safely off the dirigibles. One of the biggest obstacles was constantly shifting winds and violent air currents. This problem normally solved in open fields using dangling weight belts, was nearly impossible to fix in populated @CAPS1.Y.C. The final obstacle that really led to the operation's demise, was the law against airships flying too low in urban areas."	2	2		2																					
16038	6	"Their were many obstacles the builders of the empire state building faced in attempting to allow dirigibles to dock there. Most dirigibles outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable. Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mass. Dirigibles moored in open landing fields could be weighted down in the back with lead weights, but using these at the Empire State Building, where they would be dangling high above pedestrians on the street was neither practical nor safe. Those are some obstacles the builders of the empire state building faced in attempting to allow dirigibles to dock there."	3	2		3																					
16043	6	"Based on the excerpt it is evident that the builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there.One of the reasons for the ideas failure was the fact that there was already a law in place making it illegal for a dirigible to even approach the area, as it states in paragraph @NUM1. Also, it could've of been an extreme fire hazard if a blimp had ever reached the Empire State Building. This is proved in paragraph @NUM2, where it states, ""the German dirigible Hindenburg was destroyed by fire..."" which caused the owners to realize, ""how much worse that accident could have been in New York."" On top of all this, weather proposed an even bigger problem. Violent air currents made the idea of a mooring mast was ""neither practical nor safe."" I believe the most important reason that the idea failed was because technology was simply advancing beyond predictions. In paragraph @NUM3, it says, ""Dirigibles instead of becoming the transportation of the future, had given way to airplanes."""	3	3		3																					
16045	6	"There were many obstacles that the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. One obstacle was the fact that most diribles from outside the United States used hydrogen in their blimps instead of helium, and hydrogen is highly flammable. The builders of the Empire State building did not realize that this was a problem until on May 6, 1937, the German dirigible Hindenburg caught on fire in New Jersey (paragraph @NUM1). It was only then that they understood how bad matters would be if a dirigible caught fire right over the masses of people in New York. Another obstacle was nature. The winds on the top of the building were always violently changing, making the dirigible swivel around over the heads of the @LOCATION2. As stated in paragraph @NUM2, such a problem could be easily solved by weighting down the dirigible with lead weights. However, using lead weights that could accidentally fall on the people below was an unsafe way to keep the dirigible still. Lastly, as written in the beginning of paragraph @NUM3, there was an ""existing law against airships flying too low over urban areas."" By law, the whole idea of using the Empire State Building as a docking area for dirigibles was illegal, and rightfully so. There were too many complications, and one spark or strong breeze could jeopardize countless of lives. These reasons are why by the 1930s the plan to create a mooring mass for the dirigibles on the Empire State Building was dropped."	4	4		4																					
16050	6	"There were many obstacles that the architects never realized while building the docking station for the dirigibles.  One of these obstacles they faced was height, and the lack of safety that arose from it.  In @DATE1, the German dirigible ""Hindenburg"", which use a highly flammable hydrogen, caught fire in New Jersey as described in paragraph thirteen.  Should this have happened to a dirigible docked high over New York City, the airship would plummet to to the ground where many New @CAPS1 would be going about about their day.  The largest obstacle they faced though was nature.  Air currents and storms would cause the dirigible, only teathered to the mooring mast by a rope, to ""swivel around and around the mooring mast... dangling high above pedestrians on the street.""  As pointed out in paragraph fourteen, this was neither practical, nor say if.  The third obstacle they faced with a pre-existing law against airships flying too low over urbanized areas.  Even as tall as the Empire State Building is, it was still impossible to legally dock at the new mooring mast.  Al Smith's idea finally had to be abandoned due to safety, nature, and state law."	3	4		4																					
16055	6	"The Empire State Building started out as a huge sky-skraper. Then Al Smith had to get all competitive and put his crew to full work. The crew had many obsticles to fufil. First off, they had to modify and strengthen the building's steel frame, costing over sixty thousand dollars. Second the men made a shiny glass and chrome-nickle stainless steel tower, illuminated inside. next they had to add four wings or shiny aluminum to rise a conical roof for housing the mooring arm.  Fourth the crew has to add stairs and elevators to accomidate the ""blimps"" passengers.  And lastly they would add a couple of observation rooms to the @NUM1 and 102 floors.  Smith's men worked hard and over came many obsticles attempting to allow dirigibles to dock the Empire State Building"	2	1		2																					
16058	6	"It is within our obligations as human beings to have dreams and want to convert them into reality. Al Smith's dream of having dirigibles land on the empire state building is one I'd consider to be rather erratic. There were many obstacles that proved from early on, the fate of this project was failure.       It is apparent from very early into the constructions that this was surreal because ""the one obstacle to their expanded life in New York City was the lack of a suitable landing area"" (paragraph 6). Having dirigibles cruising through a large city should have been perceivably impossible to Al Smith, even before the construction of the building occurred.     Safety was also something to be seriously taken into consideration since ""most dirigibles from outside the United States used hydrogen rather than helium, and hydrogen is highly flammable"" which also intertwined with the laws of objects flying too low over an urban area (paragraph @NUM1)."	2	2		2																					
16063	6	The first obstical came when the @PERSON1 builing had changed its height. They created the mooring mast and made the empire state builbing @NUM1 ft. higher. Then they figured out that the mast would add stress to the buildings frame. Then with the new laws and the hindenburg that the mooring mast would not work-out. So the gave up trying to make it useful.	1	1		1																					
16072	6	"Architects and builders working on building a docking platform on top of the Empire State Building for dirigibles faced many obstacles. The first problem builders came across was the possibility that the building's framework was not potentially strong enough to support a dirigible's weight. It was said in paragraph nine that ""the stress of the dirigible's load and the wind pressure would have to be transmitted all the way down to the building's foundation, and that was too risky. Another obstacle that builder's came across ""was nature itself."" @CAPS1 some dirigibles used hydrogen rather than helium, it was feared that the winds on top of the building would be too intensely violent and be destroyed by flammable gas. The next obstacle builders faced was public safety. There was an existing law against airships flying too low over urban areas."" @CAPS2 dirigibles could not approach the dock over the area for sake of the citizens of New York. All of these problems eventually led to ""the idea of using the mooring mast [to be] shelved."""	3	3		3																					
16080	6	"The builders of the empire State building faced many obstacles in the making of the mast. The first obstacle was that of the buildings stability. The excerpt states ""The steel frame of the empire State building would have to be modified and strengthened"". This shows that in order for the mast to even be built the structure of the entire building would need to be altered to accomidate the use of the mast. The second obstacle they faced, in the actual use of the mast, was nature. In hopes of docking the dirigibles to the mast, mother nature would not allow it, as it @CAPS1 in the excerpt, ""The winds on top of the building were constantly shifting due to violent air currents."" They also warned that with those air currents the passengers would not make it off of th dirigible safely due to the end of the dirigible floating rapidly undocked. They feared that if they docked the end it would be unsafe to the pedestrians below just as the helium in the dirigible would of as well."	3	3		3																					
16081	6	"The builders faced several obstacles in attempting to allow dirigibles to dock on the mast of the Empire State Building, until finally they called it quits. According to the excerpt, The Mooring Mast by Marcia Amidon Lüsted, the Chrysler building in New York City was about to be the height of the not-built Empire state. The weight and strength of a dirigible could damage the entire building so it would have to be strengthened and modified in order for the blimp to be able to land. The engineers also had to find a way to control the flammability that dirigibles tend to have. In paragraph @NUM1, Lüsted describes a dirigible that exploded in New Jersey not long ago, and that constructing a landing pad over the densely populated New York City, could be detrimental. The constructors of the mooring mast finally came to the conclusion that the plan was ""neither practical nor safe"" (@NUM2). The blimps are held down with lead weights and this could have a negative effect on pedestrians if something were to ever go wrong. The builders of the Empire State building had a lot to think about in regards to constructing the dirigible dock, and in the end, it was for the better that they decided against it."	3	3		3																					
16093	6	"The experts faced a few major obstacles in the building of the Empire State building.  One of those major obstacles was the frame work.  When your going to build a 1,250 foot building and have a air craft land on it, you need a good and well designed frame.  What they did was add a stainless steal and chrome-nickle windows to cut down on pressure.  They spent over sixty thousand dollars on modifications to the skeleton of the Empire State building.  The other main issue was the air currents.  You can not strapp a dirigible and believe the back of it swaying back and worth.  When your almost a 11 @NUM1 ft in the air, the wind can be very violent at that height.  If the dirigible ever came off or unhooked before they were done refueling, the dirigible would crash and burn, hundreds of pedestrian on the ground below.  Al Smith had a great idea but he did not realize all the problems."	2	2		2																					
16101	6	"Coming from ""The Mooring Mast,"" by Marcia Amidon Lüsted, the Empire State building was to be so much more. The hazards of the gases in some of the Dirigibles was a huge risk because some were flammable. Having the mooring mast in the huge city served potential threats to the safety of the city and population as well. As well is the safety threat; the winds were uncontrollable too. Because the mast would be so high up it was impossible to predict the ever-changing winds. With the winds, the dirigibles would not be able to stay in one place, which was another safety issue the architects had over looked. After all the safety issues and weather problems, there was still the fact that a law forbid the idea. Making the mast idea out of the question. With all the risky and dangerous tasks they would of had to dealt with, the mast was never built, and very unfortunate that after all the planning, there was absolutely no way the dirigibles could ever land there."	2	3		3																					
16105	6	"When the Empire State Building was @NUM1 conceived, it was planned to be the tallest building. However not many know that the original purpose of the mast was to serve as a landing spot for dirigibles, also known as blimps. In the @DATE1's, dirigibles were being hailed as the transportation of the future. The Empire State Building was going to have a mooring mast at its top for docking these new airships. However in trying to do this the builders faced many obstacles in attempting to allow dirigibles to dock there. Some of these dirigibles were as long as one thousand feet, & this is where the first obstacle they faced comes into play. Since the dirigibles were so long the first obstacle to their expanded use in New York City was the lack of a suitable landing area. Also the architects could not simply drop a mooring mask on top of the Empire State Building's roof. That plus a @NUM2 ft dirigible moored at the top, we had stressed to the building's fram. This would be another obstacle the workers encountered. The mooring mask was destined to never fulfill its purpose, do to the safety of many people. This was yet another obstacle the workers faced. The final obstacle and the practical reason why dirigibles couldn't moor at the building, was an existing law against airships flying to low over urban areas. These are the many obstacles the builders faced in attempting to dock dirigibles on the Empire State Building."	2	3		3																					
16106	6	"The builders of the Empire State Building faced many obstacles to allowing dirgibles to dock there. One obstacle was the wind at the top of the building. The winds there were ""constantly shifting due to violent air currents"". This made it dangerous for a dirigible to stop there. Another obstacle was a law against flying dirigibles over cities. The law made it ""illegal for a ship to ever tie up to the building or even approach the area"". Since they were banned from doing this, no pilot would ever more there. A third obstacle was the decreasing use of dirigibles.  With the Hindenburg incident on May 6, 1937 and the increasing use of airplanes, not many people few on airships anymore. In conclusion, several obstacles prevented the docking of dirgibles to the Empire State Building."	3	3		3																					
