essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
4038	2	"There are too many people in the world to just have one opinion about one topic and nothing else. If a person knows something is unjust, they obviously have to tell the world about it, or they feel like their opinion does not matter. Take, for example, women's clothing. If you show a man a piece of women's clothing on a computer screen, he will probably only have one or two opinions about that piece of clothing. If you show a woman that same piece of clothing, she will have more than two opinions about the piece of clothing. This is how society works today and it is not just because we were brought up that way; this is how we think and how we act.     @ORGANIZATION1 depicts beautiful as half dressed and makup put on like plaster. Many magazines and books, such as @CAPS1 and books about modeling, portray beautiful as stick thin and your clothes almost falling off your body. Many songs and movies tell you that being beautiful is on the outside. If you can find these magazines, books, and movies at your local bookstore, don't you think that they could possibly be two miles down the road at your local @CAPS2 library?      Libraries aren't just for adults and teenagers. They are intended for people of all ages. Many people do not realize this, but at many libraries, there are sections specified for teenagers. Young adult books and magazines should not even be put in the teenager section, only for the reason that there are subjects in many of the young adult books that a lot of teenagers have not even begun to dicuss yet. If these books and magazines are put in here for teenagers, do you not think a five year old child could wander up to the section, take out a magazine and wonder how the women in the advertisements grew up to be so beautiful? Like I said before, @ORGANIZATION1 depicts people to look beautiful, when it's all photo-shopped.      If a five year old child can get their hands on books and magazines that they shouldn't even know about, @CAPS3 would a library keep them on their shelves. The thoughts that the five year old child has now is '@CAPS3 am I not that beautiful?' @CAPS4 image is the key to how people view society today. Modeling agencies, photographers, and even cheerleading coaches make girls feel like they are worthless because they are 'too fat', 'too ugly', or 'too short' to be part of what they have wanted to be in their entire lives. Many women that @CAPS8 starve themselves every day just to maintain the 'healthy weight' which is @NUM1 pounds and you can see every rib in her body.      Many books, magazines, and television shows portray this as well. You can find them in libraries nation-wide. The magazine, @CAPS1, has articles about how to become skinny. The television show, @LOCATION1's @CAPS6 @CAPS7 @CAPS8, shows people that being tall and as skinny as a stick is the way to go. Many workout books tell you that being like @PERSON1 is the 'best for your bod' way to be. You cannot tell a girl that she needs to be a specific height and a specific weight by a specific time. Woman don't work that way. No one does.      Many magazines, books, movies, and music tell you this, and it is not true. I believe that if libraries took these types of materials out of their facilities, then if would drop the rate of society's '@CAPS4 image' rapidly. Many woman and girls wouldn't feel like they are ugly or fat. They would love who they were and they would not believe what another person says about them or what they look like. Being beautiful is not just on the outside. Anyone can have a beautiful heart and that will shine through more than anything else."	4	4		4	4	4	4																		
4048	2	"The topic of library censoring has been increasing over the past few years. It has been discussed by many people, but a decision has never been reached. I say that there should be no library censoring. I would not have found my love for reading if libraries were censored like they are.     I think that there should be no censoring of libraries. It would impair our basic rights. Such as our right to freedom of expression. And our right freedom to the press.We would no longer live in a free country but a totalterrian state.     Though if they would put an age restriction on certian things that @MONTH1 please the debators. I think that many would agree to this if it was proposed . Thus, if we did this children would only be able to read or listen to materials apporiate for their age.     Though it is the parents who should censor what the children read and listen to not the libraries. It's the parents who introducee the children to music, magazines, and books. If the parents started to censor these materials early on this debate would not be going on as it is.     The topic of library censoring has been discussed and debated at increasing rates over that past years. Some want to censor our libraries though that is not the best choice. @PERSON1 said 'that if we have the right to censor libraries then thier will be no more books for any of us."	3	3		3	3	4	3																		
4051	2	"Libraries.     What things are found in libraries? Well libraries contain more then just books. They can have music, movies, magazines, books, and much more. All of the things are not for just one particular age. Libraries have things for people of all ages, even though some do not like many of the materials found in them.      The library in my town has certin place for chilrden, teens, adults, and for @CAPS1-rated thing. Not all people agree with what should be aloud in a public area. Libraries try to make everyone that comes find something that might be intersting to them. Even though some of the things they chose might be different then what the public expects.     When I go to the library I think I would mind is i saw some @CAPS1-rated thing. Even though I think everyone should have the freedom to read, watch, listen, and hear about what they want. I think making areas where children can't go is a good way of letting people get what they want to get and not exposing it to younger people. Haveing these areas would help parents and childern feel alot better about what they would hear or see at a library.     What can be done about this problem? Even though it @MONTH1 cost more or be to dificult for an ower of a library to do, I think that building rooms for different age groups would be an good thing to do. If smaller children see thing such as violace, durgs, and sex, they @MONTH1 think that it is ok to do. Most parents try and keep there kids away for those parts of library but don't always sucide. So there for I think that building rooms for these area is the right thing to do.     Even though we all think different things should or shoulden't be seen in public, we can't stop them from being there. We could try to contain them to where only people that would like to see them do. It would just cost a little more money then some are willing to spend, but if you think of when you were a child would you of liked to see some of those things? If u ever have kids whould you like for them to see it? I would hope not. So try and make the better choic when u find unupropret things for unger viewers."	3	4		3	3	3	3																		
4052	2	"As Katherine Paterson said, 'All of us can think of a book that we hope none of our children or any other children have taken off the shelf.'  I think we all can agree with @CAPS2. We have all read something that we did not necessarily want to finish or that we wish we had not read.  I, however, believe that these materials should not be taken off of the shelves and be put out of reach of our youth, or adults.  When you take away materials that some people use to learn, you take away their ability to learn.  Yes, they @MONTH1 choose another book and learn from it too but it should not be our choice to dictate what they can and can not read.Take for example the popular internet video clip, '@CAPS1 guys one hammer.'  @CAPS2 is a video of two guys beating a homeless man to death with a hammer and screwdriver.  I have never seen @CAPS2 movie and listening to my friends talk about it, I do not want to.  @CAPS2 seems like a gruesome and horrific video clip that would scar me for life, but it is a perfect example for @CAPS2 because what some do not want to learn from, others can.  I would never watch @CAPS2 or anything like @CAPS2 but my friends who have watched @CAPS2 have learned something. That is that you should be successful in life because if you are homeless then you could be beaten to death by some teenagers who are looking to have some 'fun.'  I kid you not, after hearing about @CAPS2 sad video it has inspired me to be a successful person and not become homeless. @CAPS2 brings us back to the main point - had someone said, 'No, @CAPS2 video can not be on the internet.' none of my friends would have seen @CAPS2 or told me about it.  Therefore I would not be driven to be a good student and a good person.  Then, when I was older I would have become homeless and would have had the chance to be the star in one of these videos. You can be sure that that is not something that I would want to be.In conclusion, I believe we should not interfere with some people's right to learn.  We should not take away materials that can be used to learn no matter how bad we think they are, because you never know, one man's pain is another man's learning tool. If we all took away the materials that we felt were innappropriate or needed censorship then we would have very few learning materials left.  As Katherine Paterson said, '...then we have no books left on the shelf for any of us.'"	3	4		3	4	4	4																		
4058	2	"To who it @MONTH1 concern:     @CAPS1 you take away books because someone might find them offensive? Do you believe racism is a part of liturature? Libraries are considering removing books, music, movies, magazines, etc. from their inventory for censorship. They believe individuals might take offense to certain types of beliefs from the different variety of entertainment that they have in their library. These types of entertainment should not be aloud to be removed from public or private libraries.     In many libraries, their inventory is being stripped for censorship. This means that books, magazines, movies and music is being removed because some individuals might find it offensive. Individuals might disagree with certain beliefs concerning their lifestyle and what they believe.      Liturature can be described as art that an individual portrays it as in his/her own way. It has been in the world since man first learned to write to present day. This means it has been there wars, politics, art and slavery. All of these are a part of liturature, so liturature is history in it's own way.     Some say offensive material should be taken out of libraries. they might think that it should be removed from everywhere. It should not. It is a part of history. @CAPS1 you take away an era of history just because you find it offensive? I know I wouldn't. It tells us what was happening at that certain time. It tells us what was happening in that part of the world. It tells us what the opinions were of people at that time. Many people believe racism is wrong, but we shouldn't believe that no one thought it was right. Many people thought is was right. They might believe white skin is superior over dark skin, but we should respect their beliefs in return that they respect our's.     Liturature is important to society and how it works. Without it, we wouldnt be where we were today. Liturature should stay in the shelves of libraries where they belong. Personal opinions are a part of books, and we should respect that. @CAPS1 you want to be know for destroying an important part of history"	4	4		4	4	4	4																		
4060	2	"Should someones work catagorized as 'inappropiate' or 'offensive' be taken off of a shelf and not able to be sold or seen in stores? If you believe so, then do you think it is okay for the campaigners that run for @CAPS1 be able to express their thoughts and opinions on different topics? This is exactly what is being done when someone writes an article or a book that they have published to be distributed into stores or libraries.     When someone writes a book on something, they usually have a lot of interest in whatever topic they are discussing. Just as when @CAPS2 campaigners present themselves to the public and announce what party they will be running for and what their beliefs and disbeliefs are. If it is okay for someone to take a book off of a shelf, or even a magazine because people think the book is 'inappropiate' then maybe we should reconsider what the campaigners say on live @CAPS3.      Even if you were to walk into a store and there be nude magazines on the shelf, or cd's with lyrics that contain cuss words do you feel those should be taken off of shelves as well? There is a time and a place for where things like this should not be displayed. For example, when you go to a little kids store and things like this are being sat out for the kids to see, they will not forget what they saw or heard if referring to music. Kids have a great memory on things that should not be remembered. Like when they read a story and it includes someone robbing a bank, or a song that refers to drinking or doing some form of drug. When kids see or even hear things like this, they are more likely to try things that we would hope little kids would not try.     When someone spends months or even years on writing a story, they hope that they can get it published and be rewarded for their long, hard work. By doing this they try and get it to be published, and put in stores so people can buy it. Whether or not if your talking about music, movies, or books, its all the same. Things should be put out on display and people should be able to see all the different types of music and stories that are available.      If things were going to be taken off of shelves or not put out onto display, people will stop recording music, acting out movies, or even writing ad's and books. When and if this were to happen, people will not become educated with new available data. If there is nobody to write science books, or biography's then nobody will learn about new things. Same with music and movies, if people spend a few months or even a year writing a new album, or coming up with an idea for a movie and they work hard to get it done, they expect to get it out to the public. If its finally out and people have the chance to buy it, they hope it will stay available. If it doesn't and people think the movie is 'inappropiate' then the song writers and actors will more then likely not have the urge to do it all over again.     In conclusion, I think that if someone writes something or records something that has taken them a good amount of work and time that they should be rewarded and allowed to have their item sold. If someone belives that an item is 'inappropiate' then they should keep their comments to themselves, and not have the item taken off display. There are some people out there that enjoy things that are not 'appropiate' and they think its funny. Surely if the write or producer got a book or movie produced they thought it was good, and they believe that people will buy their product. So, if the writer thinks this, surely there is someone out there that feels the same. How are we to know if there is someone out there that agrees, and enjoys the book or movie if it has been taken off of the shelf because someone thought the material was 'inappropiate.'"	5	4		5	4	4	4																		
4061	2	"What if someone told you that you couldn't wear a yellow shirt because it was offensive? What if they said you couldn't look a certain way because you might offend somebody? Not just one person or group of people have the right to decide what is suitable and what is not. There are so many different religions and traditions throughout the @LOCATION2 it would be completely rediculous to set one standard for all people. If @CAPS1 aren't restricted when it comes to apperal, groceries, or automobiles, why should there be limits in the libraries? Libraries should not be censored because not only would censorship limit the resoursfulness of the libraries and smother the knowledge intake across the @LOCATION2, but it would also pose a threat to our future.      When one takes a trip to the library, one would expect to find a book, magazine, and/or movie on just about anything. It would be extremely frustrating to find that a library, which is supposed to contain content on nearly every subject, does not have what your looking for. Say a book on the asassination of @PERSON1 is what you fancy, so you ask the librarian where you could find it. You would be dissapointed if she says they don't carry assassination books because they are too vulgar for young children. This could become very troubling and would limit the library's resources.           Not only would censorship in libraries limit the content but it would also limit learning in the @LOCATION2 @CAPS2 are people supposed to stay informed if they are being sheilded from knowledge? Many people that do not have computers depend on the library. If they cannot get what they need at the library where would they go? The libraries would lose business and funding if they did not supply library-goers with the content which they desire. People would take their business elsewhere. Protests @MONTH1 break out and rebelious citizens @MONTH1 protest the censorship, causing an uproar in society.           The people would not be the only thing out of hand. The censorship would surely get out of hand, aswell. @CAPS1 are already being censored through news stations, radio, and tv shows. Libraries are a place where infinant knowledge is realistic and that is comforting for many @CAPS1. In libraries people choose what they learn: they aren't forced teachers or parents. The censorship @MONTH1 start out as a small intervention, but it could turn our nation upside down. Next thing we know, our desisions could be influenced by the books that only 'they' decide are suitable. What kind of society would we have then? Individuality would be lost and opinions would be forgotten.      Clearly, censorship in libraries is dangerous and unpredictable. If libraries were cencored, not only would  knowledge in the @LOCATION2 desinegrate, but libraries would lose their respect and threaten the future of @LOCATION1. No one tells me what to wear or say, so why should anyone tell me what to read? We are all entitled to our own opinions and beliefs. Our @CAPS4 @CAPS5 earned us our freedoms, we can not let censorship take them away"	6	5		6	4	4	4																		
4063	2	"Freedom of speech is a keen aspect in @LOCATION1 and thats what made our country flourish through many years. In the constitution it states that there is freedom of the press, which means that if something is written that might affend some people, then they have to deal with it. Some might say that some material is offensive, which sometimes it is. However I do not think that the books, magazines, etc. should be taken off the shelfs due to the feelings of another persons thoughts.     In @LOCATION1 over the years things have become more exceptable in media and books.  The rights have always been there but not fully practised. There have been book burnings, banned books, and even people being killed for there writings. For many years it went on until @LOCATION1 changed its way of thinking to a broader more open perepective. Though it still goes on I think that it is very closed minded. In some cases people blamed books that had nothing to do with killing someone, for the reason why they commited a murder.I do think there is a limit to how you distibute certain books and magazines. They shouldnt sell a book about death,poverty,or sex at a public school.      We all have diffrent things we like to read and write about. So why shoud we be taken away from because somone thinks its to offensive. I think not, if you dont like it then put it down and let someone pick it up who will read it. With my own experience i have seen bad people do what is expected of them , bad things. And they try to blame it on a book, story, or @CAPS1 show they had seen. Thats just a easy way out of a situation. I have read and saw very intense things in my life but does that make me want to do  bad things, no!      I know i cant speak for everyone when I say that books, magazines etc. or not harmful. But think about it like this wouldn't sometimes the person reading the stories figure they could learn and embrace from it rather then go out and do what the character did in the story? Reading opens up new things and is scientificly proven to make you smarter in the long run. The more you read the more awareness and knowledge you gain ,and just becuase you read a book about something doesn't mean you support it. It could maybe mean that you want to learn about it so you can understand it more."	3	3		3	4	3	4																		
4070	2	"Many books, movies, and magazines are made for the different age groups of adults and children.  I do agree that certain books are not approperiate for some children.  Is it right for some parents to ban books from schools and libraries?  Authors create books and stories because they like the idea, and students can wright what we want on paper because it's what we want it's called freedom.  Schools can try to be creative and have a way to only allow books to the approperate age groups.     Books are a great part of a students learning.  Parents need to learn, and understand no matter how much they don'@CAPS1 like it that they can'@CAPS1 protect their children from the world some day they will be moved out of the house supporting themselves.  How would childern and teens even know how to live or what and how to react to hearing a bad word or watching sexual on @CAPS1.V.  If students never know how will they live.       Books can be learning in many ways.  Some things a teenager might be experiencing a parent might not want to talk about with their child.  Maybe the family can'@CAPS1 afford to buy a pass to the public library. So the only other option is the school library books.  If students can'@CAPS1 have access to then whats the option for them?  Everyone knows how today's society is changing, if a student wants to learn about sex or @ORGANIZATION1's they should be able to if the age is approprite.     All libraries check out books so the book is under a name.  I know at our school students just come in and take the books instead of checking them out, but some students do still use the card and check the book out.  If schools had books that our for only a certain age group a soultion to getting the older students to check them out and only the right age could be the books are in a case that is locked up.  So for the student to have the book unlocked and checked they have an electronic key to unlock books for the age group they are in. When the student unlocks the book and goes to check it out the computer knows what books that specific student can get.  Books are very important to learning and all books need to stay and not get blocked by  parents."	4	4		4	3	3	3																		
4071	2	"Censorship in libraries? In my opinion I don't really care if books, movies, or magazines are censored. I'm not a person that does much reading but I do know of some books, magazines, and movies that are filled with perfanity. In my opinion that is just the authors way of how he or she wanted to do it.      I believe that libraries should keep these type of materials on the shelves but have them in sections maybe. Taking them off the shelves would be disrespectful to the authors/producers. That is their work and they took the time to do it for our entertainment! Maybe you really dislike all the cursing in books and magazines and want them gone...Well listen, there are heeps and heeps of books out there you can find that are not bad!      If you are more of the movie type of person but also do not like the cursing or nudity, there are plenty of movies out there that are very innocent! I hate when I sit down to watch a movie with the family and then all of sudden the actors start throwing around the @CAPS1 word and half naked women appear. But if we would simply read about the movie on the back of the case or ask about it then we would know to choose a different movie. One that is more family oriented and safe for children eyes.     So just because there are some materials that are out there with all sorts of fowl language and indecent human behaviors doesn't mean you should ban them from the libraries. If some people want to fill their mind with filth, let them. But for you who do not, get other stuff. Simply try telling other people about better books they can read and nicer movies to watch. Be a role modle and teach them about healthier viewings"	4	3		4	4	3	4																		
4078	2	"I do not believe that censorship in libraries is a good thing. For many reasons but to save sometime here are just a few of the reasons why I believe this, there would be no books left for anyone to read, if certain books where taken off the shelf we would not have the knowledge from them, and our kids would not know what other people can think of. At the end of this essay one might understand the advandages and disadvantages to censorship in libraries. @CAPS6 many books would be gone?     If we all took off one book that we found offensive then our children and other children would not be able to read. Taking off one offensive book per person leaves no books left in a library. What one person @MONTH1 find offensive another person could find rather enjoyable. Some of my friends think that '@CAPS1' is an offensive novel but I found the book to be rather enjoyable. On the other hand we also have to understand that there are somethings that just shouldn't be put out in public. @CAPS6 would we get as much knowledge as we have?     Without all the books that are in our libraries @CAPS6 would people get the knowledge to make great discoveries in science, history, and electronics? People would be lost if we didn't have our books. The books give people great knowledge and a great place to learn @CAPS6 to do things. I myself have learned @CAPS6 to become a successful @CAPS2 novel @CAPS3 from the @CAPS4 I took out of 'A @CAPS2 @CAPS3's @CAPS4 for @CAPS5.' @CAPS6 would the ideas of other people be heard around the world without books in our libraries?     Those books that are offensive can also be of great use when doing a research paper or just trying to find something to talk about with friends at school or work. Without the books that we have in the library people would not be able to understand what other people thought about certain ideas on politics and other issues in daily life. The books help people come up with ideas to create things and be createative in everything they do. The ideas that one person expresses in their writing is a great place to find a spark of imagination when a person needs something to keep their mind off of personal issues. Life without books?     Censorship is a good and bad thing in libraries, I myself on one hand do not find it appropraite but on the other hand it can be taken to a whole different perspective. People who want to use it don't understand that other people could take the books off the shelf that they, themselves like to read in their spare time, nor do they understand all the knowledge that we gain from books even if they are fiction, and lastly without the books that we have no one would know what someone in a different park of the world was thinking. Foremost people who want cenorship in libraries don't understand what would happen if we had the power to all take one book off the shelf. One could understand both sides of the coin here but we need to step back and think about what life would be like without our books."	4	4		4	4	4	4																		
4080	2	"Libraries have always been an outstanding source for information. Among the myriad of resourceful materials provided by libraries are book, movies, and magazines. Recently, the debate over whether libraries should censor offensive materials has caused quite a stir. Many parents argue that they don't want their children to be exposed to explicit materials, especially books, exhibited in public libraries. Others have retorted to this statement by saying that if every book that is viewed as offensive is taken off the shelves, the shelves would be nearly empty. Author Katherine Paterson stated,      ' All of us can think of  book that we hope none of our children have taken off the shelf-that work i abhor-then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any of us' (Katherine Paterson). Books that are offensive should not be removed from libraries for the simple reason that they are still one of the most reliable sources for information and historical events, and, without books, society would suffer.     The most important reason as to why people shouldn't be allowed to remove offensive books from shelves is that if every person was allowed to remove a book that he/she found offensive, there wouldn't be many books remaining on the libraries' shelves. There are many historical works that contain offensive images and content, but people have to overlook this because these books are accounts of our history. Without them, society would forget about the past events that shaped and molded our world into the world it is today.      Another  important reason why library censhorship is wrong is that material that one person @MONTH1 find to be offensive @MONTH1 not be ofensive to another. Every person has his/her own view on certain matters and events. For this reason, the censorship of a certain book shouldn't come down to the opinion of one individual. Rather, the decision to take a certain book off of library shelves should come from the opinions of a large group of individuals. By doing so, a fair representation of      @CAPS1, most books are meant to tell either fictional stories  or historical events that aren't meant to offend anyone. Fictional books are meant to fill the mind of whoever reads them with tales and mental images of a story created by the author. Also, historical books are meant to capture the events of our past so that people @MONTH1 be able to look back on these events both now and in the future.        In all, the idea of censoring libraries is a negative proposal. Books were meant to provide historical accounts and fictional stories to enrigh the minds of readers, not poison them with bad content. Everyone has their own views, which is why people should learn to respect the views of different books no matter how offensive the material @MONTH1 be to them"	4	3		4	4	4	4																		
4083	2	"Have you ever wanted something removed from the shelves of a library because you thought it was offensive? If so, how did you go about the situation and what did you want done about it? I know in my experiences I have found some things that were offensive, so I am sure that they are out there. I think there are so many rules, qualifications, or standards that can give someone reason to take something off a shelf, and those can be different for everyone.      If you were in a children's library or a school library, I am sure most people would agree that any book with offensive language, situations, opinions, etc. should be removed from the shelves. Now if you were in a public library in the teenage or adult section and those same books that were inappropriate for the children's library are in the teenage or adult section, that might be admissable. The audience is different; therefore, the types of literature, music, movies, etc. can be more opinionated, mature, and controversial. Part of why something should come off of a shelf depends on who is going to be reading it or listening to it.     In my opinion, there is a fine line as to what can be considered too controversial or too mature. @CAPS1 is one reason why I think there should be censorship because some things are definitely too controversial or mature. Although, I also think there should be guidelines, and perhaps rules, on what should be allowed on shelves and what should not because some things might be on the edge of the line, but depending on what it is it can be, for example, a learning tool or great read.     As Katherine Paterson said, 'But if I have the right to remove that book from the shelf-that work I abhor-then you also have exactly the same right and so does everyone else.' @CAPS1 is why I think there should be guidelines or rules. If everyone had the right to remove something from a shelf, there might not be anything left to read or listen to. Different things are offensive to different people. If there were rules or guidelines, that would ensure there would still be things to read and listen to in the future.     I think there should be censorship in libraries. Some pieces of work are just too offensive, and they need to be taken off the shelves. I think it would be appropriate for some rules to be developed or some guidelines to be created. As Paterson stated, 'All of us can think of a book that we hope none of our children or any other children have taken off the shelf.'"	4	4		4	4	4	4																		
4096	2	"What is @CAPS1, @CAPS1 is whay made this country the who we are today! There are manny ways people can exspress them self in todays world, and it just so happens the art of writing acting and art are a huge part to the way people exspress them self. Because all of us are different and have our different veiws on the subjuct. Im not going to preach to you about what is right and what is wrong. im just going to share a few prior exspereances. Now all of theas were from being in a libraries. Some of them in smaller towns, others in the hart of a larger city. There is evean a story of a man and wife, in the suburbs of a larger city. It is also amazing to see what is exsepted in differeant parts of our country.      Well it all started when I was sitting at a small table in the back of the @LOCATION1 librarie. It was a small groupe of friends and we were all working on our reaserch papers. But we then saw a man and a woman, what I proseaved as husband and wife. They were looking at the magazines on the shelf directly infront of us. As he picked up a @CAPS2 @CAPS3 magazin she looked over to him and proclamed, that is so derogitory against woman. So he put it down and walked out. Wandering what was so bad about this magazin I walked over to the rack to see a woman standing in her underware with a classic car. About a mounth later I was walking in my local librare droping off some books for my mom. Instantly when opening the door I hear to people having a heated conversation about the painting they had hanging on the back wall, in the adult section. Wich was of a woman with her chest exsposed, now mind you this was not a modern painting it was rather old, with the paint slowly  pealing off. Now that painting was there for manny years with out any one saying any thing and that was the argument made by the head librarean. There were manny people standing in the area that this was taking place, and manny of them were not evean willing to hear what the woman had to say, because the painting turned out to be very famous and has been there since before some of the middle aged people in there could reamber.      As you can see there are manny differant veiws on what is exsepted in the modern time. Advertizement is all over and manny magazines use peoples bodys to draw people to their add, so they can try to sell their product. I belive there should be a line drawn when it comes to that kind of addvertzing. They @MONTH1 have to come to a agreement that each magazine should say if it contains the kind of adult content like that. if they were to make this a law they should have to put it right in the front cover so you know if you pic that magazine up, you are at risk of seeing things like that. altho when it comes to a painting of times before the @DATE1 and people had grown up in that same area for years and have been seeing this painting since they were yong too, I do not think that painting should have been taken off the wall. There is a fine line when it comes to the information being exseptible or not that is why I do belive there should be some kind of rating system whith the book and etc"	3	3		3	3	3	3																		
4097	2	"@PERSON1 is saying we shall all share then never giving @CAPS4 back. Also we can't all get what we want at the sametime or at all. If that book is popular then they should of bought more to sell for the other people that doesn't have the book and would like to have @CAPS4.      Of course sharing is better then wasting your money on something when someone has the book that you know and would let you barrow @CAPS4. And yes, We all know that most people these days don't usually share.      To tell you the truth you don't always get what you want. Either get over @CAPS4.      Yea @PERSON2 has a @CAPS1 but to tell you the truth everybody has there own opinion.     We all don't have to listen to what other's say but if you agree with that person then you agree.      Like I said everybody has there own opinion and I stated mine.Pretty much like '@CAPS1 OF @CAPS2.'      No, I do not believe that books,music, and etc. should be taken off the shelves because @CAPS3 @CAPS4's stupid you'll lose your job and @CAPS5 people out there in the world need something to do @CAPS6!?     I don't read I mostly listen to music because I think music to me is more interesting and entertaning then reading a book. I mean yea I read articles from magazines but like I said mostly listen to music.     Reading a book is mostly like someone telling you a story about so and so or somthing . So to me @CAPS7 book is in infront of @CAPS7 face @NUM1. '@CAPS7 life'     @CAPS8 later on in @CAPS7 life I will be interested in reading a book but now I'm enjoying @CAPS7 life being a teenager.     So basically I'm telling you @CAPS7 own opinion and I think @CAPS4's completely stupid for being graded for this because everybody has there own opinion just saying.     You could either agree or disagree but for this @CAPS4's mostly a disagree"	2	2		2	3	2	3																		
4101	2	"Throughout history there have been many books written at a time in history when their beliefs on certain things differed from what our world today believes. Things that have changed as our world has changed are the views on slavery, womens rights, religion, and many other things. These views are based on what most people of a time frame believed. I feel that just because something someone wrote or said offends someone, does not give people the right to ban that book or quote from society as a whole. They have the right to ban it from themselves, but it is up to each individual whether or not it is banned for everyone.      Our government gives us the right to have freedom of speech. This shows that even though someone @MONTH1 write or speak out against the majority opinion, they can say whatever they want without being punished for it. This means that people can not just ban something for what it might say or portray. In my life explicit music seems to be something that some people are trying to ban. My parents believe that I am at the right age that I should be allowed to listen to whatever type of music I want to.      I feel that public libraries can set age restrictions on items based off language, nudity, and other inappropriate things for children just as movie theaters do, but they do not have the right to ban books. Even though there is an age restriction, as long as the guardian of the child direct says it is fine if his/her child @MONTH1 check out the book or the parent checks out the book for the child, then it is fine that that child gets that book. The choice for what is appropriate for that each child should be left up to their parents.      If libraries had to ban books because someone said that a certain book or magazine was offensive, then a library would have very few to no books. In almost all of books someone @MONTH1 be able to find something offensive to them or to someone else. These books that offend people should be kept on the shelf so that people can understand how society's views on things were back in the time period that the book was written. These items in libraries that are found offensive shows us what was wrong with society at that time and helps us learn from past mistakes in history and how to avoid them. For example, in the play A @ORGANIZATION1 it shows how the society's view of women was. It showed that they did not think highly of women and how there purpose in life were to raise the children and that was it. They did not feel that they had the intellect to talk about science or anything like that. This indirectly teaches us how we should not treat women today.       If libraries start to ban books, music, movies, magazines or other items then they are hiding things they do not want people to read. Libraries should not be able to ban something because it is offensive, but they have the right to put age restrictions on certain things. Authors and artists have freedom of speech to say whatever they want and libraries can not take that away from them"	4	4		4	4	4	4																		
4106	2	"Read, @CAPS1, and @CAPS2 ?     Books, music, and movies all have a meaning and a purpose to them. In our spare time, we all enjoy to read, @CAPS1, and @CAPS2 the things that let us do so. These things keeps us all occupied when theres alot of time to spare. The library is a place where you can go read in peace and @CAPS1 to music with no distractions or anything, but there are somethings that are not cut out for the library.          People find books at the library that they find very interesting and decides to check them out, but little do they know what the book and/or magazine has in it. Books come in all different genres and so do music and movies. And we all have our own views in what type of genre we enjoy listening, reading or watching.           Genre comes in all kind of different types. For example, theres only one certain type of book for a child and which at the library should be picked out for a child to read and a child only. Theres also books for grown adults and adults only and once checked out, it should be kept from a childs hand or vision. Because children could see the wrong things and things might get out of hand.     All readings, music, or movies that have explicit or uncensored graphics or words should personally have their own section in the library. In this case, nothing bad could happen and everything is in place with everything else. Honestly all media actually should have their own section. For example, all kids media should be in one section and all adult media should be in another section.          All books should be left on the shelves of every library, only because one knows what should be read and what shouldn't be read. A kids desired book is a childrens book with color and picture while on the other hand, an adult has their own type of selection. So books should stay where they belong and not tooken down from any self, that also goes for, movies, music, or any other media"	3	3		3	4	4	4																		
4112	2	I think that it is should be left alone the way it is because it put that way for a reason. They might not know the reason so thats why i think it should because the person might get mad if you mess it up just cause you dont like it the way it is because it is offensive to some people. Other reasons is because people are gonna home and watch it online or on tv so how is it gonna make a difference. It is not goiing to make one difference at all.	2	2		2	2	2	2																		
4119	2	"I feel that books, music, movies, and magazines should not be removed from shelves. Just because some one @MONTH1 finds them offensive. They only become offensive when people think they are.     I feel this way because no one is forcing any ony to watch or read any thing they dont want to. No one is telling sudents what they can and can't watch or read. Every one has the choice. To choose what they want to read or watch.      what one person @MONTH1 find offensive and wrang. Another person. @MONTH1 find interesting and exiting. I have felt the same way before, but that still gives me no resone to take it off the shelf. The next person after me. Has as much the same right as I did. The person has the right to watch or read what I have. To like or hate what ever is on the shelves.     There are lots of things in a @CAPS5. Other than things that people @MONTH1 find offensive. There are scary books like '@CAPS1 @CAPS2.' @CAPS3 @ORGANIZATION2 best selling auther, @PERSON2. There are mistury books like 'The @ORGANIZATION1.' @CAPS3 another @ORGANIZATION2 best selling auther, @PERSON1.     So to some up my esay. Nothing sould be taken off @CAPS5 shelves. Just because i or any one else finds them offensive"	3	3		3	3	3	3																		
