essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
3063	2	"How would you feel if you wrote a story about your life, and someone found it offensive, so the took the book off of the shelves? I feel as if the censorship in libraries is becoming a controversial problem for the following reasons: it is wrong to take away freedoms, people have different opinions and views, and some books, magazines, or songs are trying to make people aware of dangers.     One important aspect in why censorship is becoming controversial is; it takes away our freedom of speech. In @LOCATION1, we have the right to speak our minds. If everything we read was censored, there would be nothing to read. The liberties and freedoms of @CAPS1 citizens should not be taken away because of something that is thought to be inappropriate.     Another reason why I believe censorship is wrong is; different people have completely different opinions on things. One person might feel that a book about a sexual assault victim is offensive, while another person might think the book is informational and helpful. No one can base censorship on one belief or idea, because it will never be the belief or idea that everyone approves of.      A third reason why censorship should not be inforced as much is; it takes away the awarness of the dangers in everyday life. Stories about people who were kidnapped, or were in a car crash because the person who was driving was under the influence of drugs, can be a good thing. Eventhough the story @MONTH1 have some accounts that are not appropriate, it could be very influencial, and convince someone to make the right choice. If we censor stories about abduction, drugs, alcohol, or people making the wrong choices, no one will be able to read a story about it and make the right choice instead of making the same mistake as the person.        Although stories or magazine articles that @MONTH1 be seen as vulgar are looked down upon, they help to make people aware, give people the freedom of speech, and allow them to have their own opinions. Censorship in libraries and media should be abolished"	4	4		4	4	4	4																		
3067	2	"How would you feel if you were at your local library and you found something with something offensive in it? Many people would not approve of having offensive materials in their library. The library is open to anyone and anyone could see the material. Library's should make sure there isn't anything offinsive in their materials before they put them on the shelf.         Everyone has access to the library in your district and can look at anything that is there. A lot of stuff that can be found in your library could be offensive; but how would people know what is offensive and what isn't? Library's shouldn't have that accessable. If they still have it in your library, then it should have a warning on it or be on a high shelf. Library's should be aware of what they are putting on the shelves and know if it is appropriate or not.         Furthermore, children also have access to the public library. Most of the time the child will have an adult with them but sometimes they can pick up something before you can stop them. If there is something offensive in a child's reach, they might grab it and see whats in it. Most librarys have a childrens section where you can trust that there isn't anything offensive in it. Not all children will just go to the childrens section so there shouldn't be offensive material in library's or at least in childrens reach.         Lastly, librarys choose what they put on the shelves and they never know who will look at it. If there is offensive material in their stuff then anyone can see it and it could put a negative thought in some peoples heads. There are some people who are mature enough to see the offensive material but there are others who can't. Thoes that can't, it @MONTH1 reflect something negative on them and it @MONTH1 cause problems. Therefore, there should not be offinsive material in librarys.     In @CAPS1, librarys should not supply offinsive material. If there are people that want to see that kind of stuff there are other ways of getting that material. There shouldn't be access to that in your library because everyone can see it and you don't know how it will effect them. If there is going to be offinsive material in your library there should be an adult area where only people over the age of @NUM1 can enter. If there is something offinsive that is open to anyone, hopefully one day librarys will elimanate them."	4	3		4	4	4	4																		
3075	2	"The old saying one should never judge a book by it's cover comes into litteral meaning with this particular subject. Every mind that is among the world is extremely different, just as every book is. One person @MONTH1 look upon a certain subject as offensive, while others @MONTH1 not have the same point of view. However, in my personal opinion books with 'suggestive' references or language should be placed in sections marked mature and clearly labeled with a warning of the contents lieing between the pages. With over a billion different points of views residing all over the world, why should books that only a few select find inappropriate people be removed?     Every person has their own life story and rough experiences. Life's journey brings bumps in the road which can scare someone deeply and change their life forever. While reading a book, a viewer @MONTH1 skim across a passage that brings horrible experiences swelling back up in them. For one to have to relive a trauma that they have struggled to get over isn't right, but for another to read about a situation similar to a particular person's life journey could possibly grant them more understanding and compassion for the victim. I do not believe victims of abuse no matter what degree should have to read about that subject in a book they thought they were reading for leisure. However, these books should not be taken off the shelves because people who have not had to endure a struggle such as this should be able to grasp a better understanding for the other person.      Books for a more mature mind should be monitored and placed upon a shelf out of reach from a child who can not yet handle that topic. At a young age I selected a book I had thought was a ghost story. Mid way through I came to the understanding that the book was truly about a young girl my age being raped. As a sixth grader I was horrified because I was not yet exposed to that danger of the world, and I was not mature enough to handle that subject. For weeks I walked the halls scaared that I might have the same fate as the girl in the story I had read. Books with mature topics should be seperated from those for younger childeren, because the description in a book @MONTH1 leave a child with emotional scares.     Labeling books clearly with any 'suggestive' content the book @MONTH1 contain would help this issue tremendously. If books are clearly labeled that they contain offensive words, comments, or horrifying situations, then a reader who will become offended will have less likely of a chance to grab the material. If children who are still developing their level of maturity come across a book that mentions inappropriate subjects, they will have a better understanding of what they @MONTH1 be about to view. By simply pressing a label on a book that states the concerns can be found within the pages, it will save the world alot of harm.     If books begin to fly off the shelves because of offensive topics, their won't be many books left to read. Every person takes a different look at what a story says, just as every age group comprehends the message that passages give differently. By monitoring and labeling books, book worms will be able make a quick decision on whether or not the material they think they want to read is for them. So, in conclusion don't take away the wanders of reading from those who enjoy traveling through the imagination of books, but let them know exactly what they will see as they mosey through the unknown pages of a new adventure."	4	5		4	4	4	4																		
3077	2	"It seems you cannot always make everyone happy. No matter what, someone is offended or upset over something. This holds true with everything- including media. Whether it be a book, movie, or a song, someone somewhere will be unhappy with it for some reason. Though this is true, it certainly does not mean you can take that media away from those who enjoy it. The @CAPS1 @CAPS2 of the @LOCATION1 @LOCATION1 @CAPS3 @LOCATION1 that all people are granted freedom of speech and freedom of press. Would taking 'offensive' material off of shelves not take away from this right so clearly and intently given to us? Not only that, but does sheltering the public and making us all believe the world is a place without bias, prejudice, or slander really help us in the grand scheme of things? Pretending that the world is perfect ensures that future generations of the world will be devestated by reality once they get out in the real world and realize everything is not perfect and nice and unbiased all the time.     My ninth grade year in high school, I read 'To @CAPS4 A @CAPS5' by @PERSON1. This book demonstrates the harsh prejudice that used to be normal in the @LOCATION4 during the earlier years of the @LOCATION1. This book could certainly be considered offensive by a person living in the southern @LOCATION1; one could say this book steriotypes people in the @LOCATION4. One could also say this book is offensive because of the language it uses. African-@CAPS6 could be offended by the explicit rascist comments and names within the pages. Despite this, 'To @CAPS4 A @CAPS5' is considered a classic and is praised and tought throughout the @LOCATION1 and the rest of the world. I grew from reading @PERSON1's masterpiece- it tought me a lot about where the @LOCATION1 has been and how far it has come with acceptance of other races. You learn from your mistakes, they say. Therefore, we can learn from the media's mistakes. We can grow as people from being offended or having offensive material brought to our attention. We can stop history from repeating itsself by being well-informed.     Theology is a huge matter of dispute among all cultures; @CAPS9 or @CAPS10'ite, @LOCATION2, @CAPS11, @LOCATION3, @LOCATION5, @CAPS12. Any book store you walk into, you can find a bible or a book on atheism or even '@ORGANIZATION1,' which focuses on @CAPS13. Any music store you walk into, you can find bands that bash the ideas of religion, but you can also find theistic worship bands or meditating music. Just the same, any movie theater or movie store you visit could supply movies with anti-theistic or pro-theistic themes.Taking such things off of the shelves because one work could be offensive to a group of people could limit another's options to explore theology and find out what suits them. It could limit one's exploration of interests. It could very well take away from one's personal growth.     In any case, it is unfair to take something that could be considered offensive to one person away from another just for the sake of being nice and having discretion. Putting a ban on certain works could harm the flow of society. Putting a ban on certain works could limit one's awareness of the world around them or the history they could potentially be inspired by, it could limit the expansion of one's intellect, it could take away from one's exploration of interests or the search of who they really are or want to be. It is best to just keep things the way they are- free."	5	4		5	4	4	4																		
3081	2	"What do you want your child being exposed to?    In my own opinion I believe that @CAPS1 shouldn't be taken off the shelfs, because kids know what books are appropriate and innappropriate for them. This @CAPS2 why the library has @CAPS3 'kids' selction away from the 'adult' selction. They know their boundaries, and I don't think a librarian would let a child check out anything innappropriate. The library @CAPS2 a place for all sorts of books for anybody to come and have the right to check them out.   Also, @CAPS3 not just librarys', @CAPS1 can be seen or heard from schools, on the radio, t.v. and video games. Any where you go they're more likely going to see innapropriate actions that take place. So as a parent @CAPS3 your job to keep your child away from the things you don't want them to see or hear as much as possible.       The only way a child can be exposed to this @CAPS2 if their parents are unattended and irresponsible. Someday your kids will ask questions about that that kind of stuff they hear or see at school from other students. Just be open and honest at the right time but in a mature clean matter.      I know alot of young children these days who are being exposed a lot from violent video games, music about drugs, alchol, and sex. @CAPS1 really bothers me, because when I was their age I had no idea what @CAPS1 even was or meant. @CAPS1's wrong for the parents to let them be around that when they know @CAPS1 has a label on @CAPS1 saying '@CAPS10 @CAPS11', '@CAPS12'  or '@NUM1'.      Every time I hear a child say something about this aweseome video game or cool new song they heard on the radio about drugs, violence and etc, the children tend to get younger and younger every time. I don't understand why parents let them be exposed to that unecessary stuff"	4	4		4	4	4	4																		
3095	2	"yes because what if a @NUM1 year old could find a offensive to have a book that talks about his race in a bad way. Now if a man walks in and finds a offensive book about his race he @MONTH1 take the shitchuration to a new level like maby he @MONTH1 demand it to be taking off the shelf or somthing else. If a women walks in with her son or daughter and find a dirty nasty book about sex, drugs, guns and knifes.     So yes a offensive book should be taken off a shelf if the book or books are in a public libeary. Only reason the books should be taken off the shrelf is because if its a public libeary alot of kids and their pearents to read, do research and do homework.     And that is why a public libaery should take a offensive book off their shelf"	2	3		2	2	2	2																		
3099	2	"Twilight, @PERSON1, or even The @CAPS1 @CAPS2 series are books that many guardians do not allow their children to read due to their beliefs on what is real and what is not. Magic, spells, and vampires many of us know are not real but others do not believe in what it is that is being taught to the younger readers. My personal view on censorship would be a very low tolerable standard due to different people, more variety, and different reading or viewing materials. But there would be certain circumstances where I would have to put my foot down and censor things such as sex and drugs just because that is not suitable for young children to be reading at that young of age.     The reason why I would have a low tolerance of the censorship is because different people like different things. If someone was an athelte they might not find a book about cooking and cleaning very appealing. As if a person that was a cook might not find a book about athletics too appealing either. Just because one person has different beliefs or what their standard is for offensive would not change my stand point on the censorship of certain articles. Different beliefs of certain people is understandle but, just because you don't believe it doesn't mean that everyone else is going to right there not believing it with you. Dont't ruin it for the others who enjoy the interesting fact of a male @CAPS1 falling in love with a normal @CAPS3 girl just like you and me.      Another reason why my censorship in libraries is because it would give my library more variety. If there was twenty different @PERSON1 books on the shelves many people would be able to look at them and check them out as they please. Also, if you didn't know what kind of book you wanted to check out, you could look around and get a mystery, drama, comical, or even a horror book. Having a wide range to select from would keep the guests always coming back for more. I know that when my library had a series of books that I found interesting that I was back in there after I finished each one.       Also, having different reading or viewing materials on hand is important in a library do to the fact that some books these days are now turned into films which makes people more eager to finish that book in less then a week so that weekend they can watch the movie. Most people say that the movies are never better then the original book itself but an opinion is easier to be based off of reading the book and then watching the movie not just by stopping after reading the book.      Now that you know my personal views about the censorship in libraries understand that not everyone is the same. That is why when school's talk about getting school uniforms many children are against it due to the fact of wearing whatever style of clothing you do each day show individuality such as which type of book your reading also, shows your individuality. That is why my personal view on censorship would be a very low tolerable standard due to the fact that different people, more variety, and different reading or viewing materials. Just because you @MONTH1 not believe in the magic or wizardry doesn't mean you have to ruin it for someone else. So don't jusdge a book by it's cover and lets not set a high standard on censorship in libraries."	4	4		4	4	4	4																		
3103	2	"I feel as we are letting kids these days do as they feel, and do what ever they want. We are making them think that we don't care what they are involved in, but thats not true. We need to set boundries for what kids should and shouldn't be able to do. We need to show them that we know what they doing.     I think that there should be an age policy for libraries. If there are any books that have any types of adult content, they should be in the adult section. If you ever wanted to check out books, movies, or magazines from that section you would have to be eighteen or older. If that was to much to ask for then you should at least have the parents sign a concent form.      Book, movies, and magiznes with any type of adult content can be harzardess to child, whether its through their actions or behaviors. It @MONTH1 effect their lives depending on what age they were introduced to such things. We need to show them that we care.     I know from personal experiences that being exposed to this, drasticly changes people, not over time but quickly. Now a days the media is portarying that money, alcohal, fame, and drugs are good things. This is what we are putting into our movies and books and magazines, and putting into the children of @CAPS1 heads. We are telling them that its ok, but its most certanly not.      These are all the reasons why we should put cencorships and restrictions on libraries. We are letting the children of @CAPS2 grow up to fast and introducing them to things way to early. In a way we are brain washing them on how to live a destructive live, through adult oriented things"	3	3		3	3	3	3																		
3105	2	"Censorship in libraries should not be a big deal. There are materials in libraries that are found to be offensive to some people. To solve the problem, everything should not be censored. Why can't those that find it offensive just steer clear of it? I believe it should be a persons choice to read something or not and if they find it offensive, they should simply put it down.     The book 'To @CAPS1 a @CAPS2' has offended many people. I have read it and was not offended. I found it very interesting and educational. Many people think the book should be censored. But if it is censored, the story would completely change and it would not be the same. I would have learned nothing instead of learning how people lived in @LOCATION1's history.      If all the books and magazines that were offensive to one person were taken off the shelves, and all the books offensive to another taken away, what would be left? Little kids books about kittens? Well that's just lovely.     I am very much against censorship. I believe that if a material is offensive to you, then you shouldn't read it or listen to it. But don't ruin it for the rest of us"	3	3		3	4	4	4																		
3112	2	"Libraries should never remove any material just because it @MONTH1 be found offensive.  Something that is offensive to one person @MONTH1 not be to another.  If the material was so offensive that it went against the law, then it probably wouldn't have been published in the first place.       People often get offended if they read, see, or listen to something that goes against their personal views, ethics, or religion.  But people need to learn to understand that other people think differently and have different values.  Though peoples' opinions differ, each opinion is equally important to that certain person.     So many media sources today are censored that it is essential to keep a place where people can freely obtain material and express opinions.  As a student I often have a hard time finding meaningful literature in the school library because it is so censored.  I am not complaining about this because I understand that schools have to be careful of what they are exposing students to.  But if I am looking for something maybe more religious, derogoratory, or less accepted, it is nice to have a public library where I can find these things.       In closing, if people are offended by something on the shelves of a library then they shouldn't read, watch, or listen to it.  But do not censor everything so that people who do enjoy these materials can no longer easily access them"	3	3		3	4	4	4																		
3114	2	"Many people go to libraries; such as children, parents, and grandparents. I have come to realize that their purpose for going to this community loving place is to find peace and quiet. Some don't even go there for the books. They will engage in music, magazine, enjoy a cup of coffee, or simply get on the internet. Now some people argue that some of the books, music, and movies in libraries are inappropriate or offensive, but does that mean the libraries should have to get rid of them?     These materials people find offensive have no reason to be banned. First of all, the libraries will lose customers. There is a majority of people in the world who really like listening to rap or @CAPS1&@CAPS2. It's hard to find that kind of music without cuss words or sexual inuendo. Even I will listen to that type of stuff occasionally just so that I can have a cool beat stuck in my head for a while. Plus, when you are in a library and listening to music you will have head phones on, which isn't disruptive to other in or around the library.     Secondly, customers who don't like the context of these materials don't have to get them. If there is a book that has a sex scene or talks about drugs then don't read it. You have a choice to what book you would like to read and if that isn't your style then there are plenty of other aisles and children books you can look through. Those who are interested in those topics still deserve to be able to choose those books. I have been to my public library many atimes and all the times I have been there I have not once even seen a book, music, or a movie that looks displeasing to the eyes. So if you're a person who wants an offensive book, then it takes A @CAPS3 of looking, not just a quick little scan.     Finally, freedom. Isn't that was @CAPS4 is all about? The freedom of speech, and religion, and even what type of movies you want to watch. I know this might come as a shocker, but there are labels on the back of movies that tell whether it is @CAPS5, @LOCATION1, @LOCATION1@NUM1, or @CAPS1. It also includes the not-so-nice content that will be present in the movie. So you have total freedom to purchase(check out) any of those rated movies. Like I explained clearly earlier, you aren't forced to watch any of the naughtier movies, so just pick what you want and be happy.      As you can see, there is absolutely no reason to remove offensive books, music, or movies. There are many different types and styles of these categories and it isn't disturbing anyone. Libraries will lose customers, people dont have to choose the less appropriate things, and us @CAPS7 have freedom to do what we please, especially with what we would like to read, listen to, or watch. So save youself some time and just keep the few so called 'offensive' materials."	4	4		4	4	4	4																		
3115	2	"There are many people that think certain books, music, movies, and magazines are offensive and should be taken off the shelves at libraries. If you had to do a project on a subject that was offensive to certain people and there was no information on it wouldn't you be a little upset? If you found somethings that are offensive interesting you should be able to go to your local library and read a book about it, and if you like to listen to offensive kind of music then you should be able to just turn the radio on and listen to it and not have to worry about those kinds of things getting removed.       Some people are assigned projects for either their job or for school work. If the subject of your project was offensive to a certain race or person you would want there to be books or any other kind of information on the shelf at your local library so you could work on it. If all of the offensive books got removed from the shelves at libraries then nobody could be getting there work done.     Some people find some offensive subjects interesting. For example, if someone found the @PERSON1 interesting they @MONTH1 want to just do some research to learn more about it. If the books and magazines all disappeared from the shelves about this subject then those people would not be able to learn more about those kinds of subjects.     There are a lot of people that think most of the music that you hear on the radio today is offensive. If they got rid of all of that kind of music then there would probably not be a lot of music left to listen to, and a lot of people would be very mad. Also, if they got rid of all of those types of music then the writers of those songs would not be able to make any money and would be out of a job.      I think that the people who think these kinds of things are offensive should just stay away from these things and stop complaining. All of the people who do not take these things offensively will be glad that they are not removings books, magazines, music, etc. I hope you take into consideration not removing these types of things from libraries and anywhere else"	4	4		4	4	4	4																		
3117	2	"Going into a  @CAPS1 everyone has there own opinons as to what they should see on the shelfs, and what should be put out on the shelfs for everyone to see including children of all ages. Some people @MONTH1 agree that there should only be thnigs that is age appropiate for everyone, others disagree.           In my opinion when im looking at this topic, i think that there should be books for everyone to read no matter what the age group, but there should also be a kid section. If parents are so concernced about what types of books their children might see at a library then they could just put them in the children section to view those. There is no reason in the world that there should not be able to be a variety types of books out.          When it comes to looking at magazines, movies, and music i still have the same opinion to a certain aspect. There should be able to be all types of music out on the shelfs, because its not like people can listen to it by looking at the @CAPS2. But my opinion on the magazines, and movies could vary. There is a certain extant for movies, and magazines. I think they should all be aloud on the shelfs, minus any pornography.           The reason i think like this is because, kids should not have that big of an affect on what they place on the shelfs at a library. Parents just need to be responsible and look for what their children are looking at , and pay attention to them. But when it does come to the pornography that should not be exposed in a public place such as a library. There is some where to draw the line, in any situation and thats where i think it should be drawn at a library."	3	3		3	3	3	3																		
3129	2	"Just because I agree with something, do you have to agree too ? Your cousin believing in one thing,means you have to believe in it also? No,not in my opinion, and I hope not in yours either. If you were to see something you find offensive does that have to mean it offends another around you? The world contains things that children agree with and parents do not and this world consists of things that you like and others will not, but that does not make that item or that object invaluable or offending, and not the least bit inappropriate.      Objects containing so called offensive material are always going to exist in the world we live in and they have for a while. They are going to be everywhere;in stores , in schools, inside, outside , they are all around, and there is no reason for them to be a problem. They will not disappear and that is nothing we want to have to worry about,that could become a criminal offence of any sorts. So why fight it,well I say we don't.      Do you think that seeing an offensive item makes an area all the less attractive and good intended? What if something you liked ,was of an offence to another , does that make it all the more wrong for you to like it? Almost all the things and materials in this world are liked and disliked all based upon opinions. Nothing in this world exists without opinions. Life in itself can be an opinion.      I believe that if there is something in a library that is deemed offensive by one,it is not deemed offensive by all. Nothing should be removed from a shelf or a rack because another doesn't agree with it. Substitute other objects or ideas with this, if one person in the world was offended by another person would you just remove them from the human race? No, I sure hope you would not, but to some they @MONTH1 see that as their one resolution. Well me, I do not, and I'm a strong willed, strong opinionated person and to me that is all wrong.      Anything published or released to the world, to the public by someone means that is their way of expressing something, it is their way of living, and they have that right. That is who they are, and that is what they like,that is another person , anything we see or hear in this world is someone else because that has come from an individual who is equal to us,so why lessen there equivalence because its not the same way I feel? We @MONTH1 not all agree with their way of life, we @MONTH1 not agree with their choice of clothes, but how are we to know if we agree with their way of heart? No characteristic dictates the other characteristics of another,so why should an item?      A good thing to you could be a bad thing to another, and what if that disappeared? Taking a cd off a shelf will not vanish it from the world, it could be found somewhere else, but still that is like eliminating your hand because your fingers don't look like mine. Nothing can justify removing things from the stores and the world because one group of people don't understand it enough to feel the same and agree with it. Anything could be deemed inappropriate,but what if your vision of appropriate is anothers eye to inappropriate. Maybe there just is no line of the definition inappropriate,especially in the world we live in today.     If we start eliminating and removing everything we don't like, we would have nothing left, any and everything could be gone within a week or a month. People would take an inch to a mile , and erase everything, then we would start eliminating people we do not like , and it would all become a repeat. We learn about our history for a reason, does any of this resemble a situation or two the world has already been through? Erasing things from lives,have done no good before. If we start listening to the facts of people not agreeing with one thing, we will listen to the next, what happens when all the sudden the people come in again and say they do not like the women with blonde hair or the men with green eyes? The world will crash and burn before our eyes, and if I can identify these things at the age of fifteen, then some need to identify things at the age of fifty, accept that the world has its flaws too.      So just because I agree with everything I said , are you going to agree with it also? No I know you will not,but think about that when you expect others to agree with what you say or think. When I think of people reducing the things that they do not like, I can already see the world losing it's pathetic value it has earned, and we @MONTH1 not all be fond of this world but we cannot lose it. Eliminating the things you do not have a fatuation with will do no good, so maybe we should take into acceptance the different people we've been blessed with and love what we have. Accept the world as it is,because it is what you live in and it is what you have,because with out it nothing would be anything.Attempt to fix the broken things not eliminate the jagged things"	4	4		4	3	4	3																		
3134	2	"Some people might think that it is a good idea to censor things on library. People might think that some of the material might be offensive of bad for the youth of the people who go to libraries.People might think it @MONTH1 be better to take the bad and offensive item off the shelf. I have a different opion on the subject. I don't think anything should be censored in the library no matter if it deal with book, movies, music, magazines, ect.,     The real question is why should this material be censored removed. The answer to that question is that it should not be sensored  removed. The library is somewhere you can go to get information on just about anything you want. If these items are censored or taken off the shelfs the resources would be limited and or no help to the people searching for the information. Another big problem with censoring or removint these materials is people might be missing out on alot of knowleged that they have never herd of that might be bad or offensive. Such as slavery, the @CAPS1 taking over the @CAPS2, and a lot of our world history. I feel strongly about people knowing about the worlds past.     Now what happens if the items are removed from the shelfs of libraries. what are you going to do with the thousands of books that you can no longer read because it is offensive. We just can't get rid of them just like that. A lot of the offensive stuff is true or based on a true story such as @ORGANIZATION1 park getting arrested because she refused to give up a seat to a white person. so removing these books would be pointless because where ever you put them people will just go there to get the material they want to know about.      The most important thing about this is who want these books censored or gone and why they want to remove them. Okay some book are bad and offensive but you have to look at it this way. People have there own choice on what they want to read , watch,or listen to. So just because some people dont like the material in a library doesn't mean everyone else doesn't like it. It the peoples choice not a opion on what a couple people say.     So at the end i think that books and other items in a library sould not be censored or taken off the shelfs. I believe that people have the right to read, listen, or watch what ever they want. I see it as people opions fighting opions on removing the books. Also if people don't like the book at the library then no one told them thay have to go meaning their opion really doesn't matter"	4	4		4	3	3	3																		
3138	2	"In libraries, there should not be censorship on materials considering that it's an individual's decision to read what they prefer. There is no appropriate standard on what makes a book offensive to a group, so it should be undetermined as to what makes a book offensive.      In a public library, many children, who the books are censored for, are with their parents. Parents should make an independent choice on what they can allow their children to read. Letting society ban a book simply for the use of inappropriate materials is ridiculous. If an author spent time creating a story, it should be appreciated, and should not put on a list of no-nos. If a certain person doesn't like a book's reputation, all they have to do is not read it. Even in school systems, librarians are there to guide kids to read good books. If a child wants to read an inappropriate book, the librarian will most likely discourage him or her not to read it.     In my experience, I wanted to read a book that my mother suggested to me, but as I went to the school library it turned out to be a censored book. Some parents believe children should be ignorant about offensive things written in books, but honestly many of the same ideas are exploited to them everyday on television and internet. So trying to shield your child from the bad things @MONTH1 be a great thing, but the efforts are usually failed attempts. It also never occurs to the people censoring the books, that some people can't afford to buy the books they want to read. The libraries, for some, are the main means for getting books.     To conclude there is very little reason to ban a book from the shelves. Many of the books banned have important lessons that can be obtained through reading it. If a person doesn't like a book, the simplest thing to do is not to pick it up."	4	4		4	4	4	4																		
3142	2	"Comics, romance, adventure books, and mystery books are just the few different types of books out there as well as the magazines and music we listen to. With a little bit of everything, and whatever your passion is, we have that right in our local libraries to go look at or hear whatever pleases us but, some of the people that go there are not adults. Some of them are young children who are either checking out a book themselves or are simply with there parent/guardian. I believe that even though there are some books magazines, and music not attended for children, they still shouldn't be removed just because they are found offensive.     Everyone once in their life had to atleast experience something unpleasant. But knowing our world today, we simply can not hide from those things but yet face them, we adults are old enough to just walk away from something we find offensive unlike what our children or other children can do. Sometimes, even children have to go through it as well. It's part of growing up and also a learning experience for all of us.      If you already know what parts of the library have stuff children shouldn't see, don't bring your child to that area. And if it's possible, bring them to an area where they @MONTH1 sit and read there favorite books as well with you by there side where you can watch there every move. And at the same time, you don't have to take a chance at explaining something that you are not quite ready or sure that your child is ready to hear or see.      Since it's impossible to hide things from your children that you are not wanting them to see and hear at the same time, that's a part of life. Even if they are still really young and ask what a certain thing is, we can simply turn there heads and make them get distracted by something else and pretend that we didn't hear what they said. But as your children get older, they should know right from wrong and know what things they @MONTH1 read and things they can't.     Some of us are oblivious to the world around us and @MONTH1 not know that certain things can cause more harm than good, even like taking your children to the library. If you don't like a certain thing there or know that there is going to be something you simply do not want your child to see or hear, then don't bother taking them with you on your next visit and go another time when your child is with a babysitter or take a chance into bringing them with you an expect the unexpected when it comes to offensive items at the library"	4	4		4	4	4	4																		
3143	2	"To start, if any materials in the library such as books, music, movies, or magazines are found offensive i believe that they should still remain on the shelves. This book or music @MONTH1 be offensive but everyone is intitled to their own opinon. People have all the freedom to read, listen or watch anything that is approperite to them. I believe it should all be up to the individual to chose what they should do with what @MONTH1 offend others.      Also from my own exprience i have read a book about @CAPS1 @CAPS2 in the stadges of our history where they were salves and were hung for their punishment. It @MONTH1 offend some that their local library having a book on such a terrible topic but it is found that it is part of history and others @MONTH1 find it interesting to go back a learn more information. It does not have to mean that they are rascist or trying to offend you they would just like to learn more about our history. Each person has had topics that offend them but the libraries can not make all happy. If you chose to pick a book, watch a movie, or listen to music that @MONTH1 offend someone then it shouldn't be removed, if you would like to read, watch or listen to anything that @MONTH1 offend someone then it should be up to you to decide what to do about it.        Therefore, i conclude that if any books, music, movies, or magazines are found offensive they should remain on the shelves. Everyone @MONTH1 have their own opinon or have their own ideals that offend them but it is our job to let those people choose their liking of anything open in our local libraries. It is for their own benifit, not for yours. It is up to you to decide wheather or not to come about the situation. Libraries should not be held responsable and have to removed anything open to the people that @MONTH1 just be part of our background"	3	3		3	3	3	3																		
3150	2	"Freedom of press is a right not many countries have. America is the land of the free. To some, having this much freedom causes great things to happen. Without the freedom of press, many of the most classic modern literature would not exist and their messages would be unknown. To censorize the right to write freely about ones outlook on the world or government or anything means taking away imagination and in some cases statistics and events that relate to the past.     Before todays technology, books were one of the only ways to obtain knowledge, and the process to make and publish a book took so long that it was an honor to recieve one of the few copies produced. People have a craving for information, they like to learn and advance. If all books that were found 'offensive' are stripped off the shelves, information is slowly taken away and the enjoyment of reading would be gone.      In the brilliant novel, @CAPS1 @NUM1 a man who lives in a distopian society discovers the lack of literature. All books found in homes are immediatly taken out and burned in the streets for all to see. Children found it entertaining and adults did nothing. The man goes through the novel with a secret stash of books of his own. Once discovered he is on the run to protect his precious knowledge the government tries so hard to keep from the public. Censorship would create nothing but chaos and distruction as in the novel.      Having the right to know about your countries history or what is going on in your current government is critical in shools and colleges. Parents often find offense in the authors schools choose to make students read, saying their ideas and ways of thinking are to single minded and wrong. Students need books to grow and learn and if every person chose one book to take off the shelf perminatly, there would be no more books. Eventually all information would come from what one would know before the books were banished and in time gone for good.      Books are a history in themselves, no one wants to hear the raw truth of certain topics such as slavory or the possibility of a complete government take over. In order to avoid hearing of this one could simply chose a more ficition novel in which to escape into a fantasy of their own. No one can change history, however they can exagorate certain events and without the actual book or cite it came from, one could completely alter the publics view and thoughts of the past. Should one take offense to a certain book, they have their own freedom to write a negative blog or report on it.      Writing is a gift few have naturally and to be able to show off ones talent is a privlage. Books help people escape the harsh world we live in, or help them gain more knowledge. Censorship is irrevelent, for having all forms of music, movies and magazines stripped of the truth, what does that leave? People always strech the truth or tell a 'white lie' however most information is factual. The freedom to write and make books and music and movies is not all about entertaining people. The messages behind said 'offensive' material could be quite strong and though the author might be long gone, his or her message could live on for decades"	4	4		4	3	3	3																		
