essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
434	1	"I think we need our computers. If we dont have competer's we wont be able to connect to our family that could live in anther state or country. I no how there is texting now but some people dont even have phones or nothing how can you connect to them you cant call it might not be free with the phone palan you have. If a family member coms and visits you they would probuly email you about it but if there is no computers they can't tell when there coming. Are they gong do show unispectly they might not even be home and if they show up without them knowing there out of luck. And we exersize on our overtime we pick what time and we do it and if we play a sport were enjoying nature some people might have job's that take place outside of if. There are nerd's that are on computers all day long but in sure they enjoy nature I dont know about exersizing but they have a car and every thing they drive and things. Also, about the exersizing every on has to exersize to stay in shape im pretty sure people dont want to be fat there whole life they want to look good and feel good about there self. If it is a holiday or something and people want to send them something to wish then of whetever holiday it is. There not gonna be able to see them in person if they live so far away inless they plan to meet each other but even if they do that there gonna want to email then not call were it costs money and texting only comes with sertain plan's of phones so all there is left is emailing. Sometimes, people will more fron of you that your ollways on the computer if your not dont worry at least you get to email your family that you dont ever seen. These reasons are my opinion that dont get rid of computers and other things."	4	3		7																					
441	1	"Dear Local Newspaper: Computers have become a major part of peoples lives. The effects computers have on people are only negative. Nothinggood comes out of using a computer. This is because computers are time consuming from in other activities, computers are not always working which leads to people getting angry, and using computers is bad for your health. I know you have a difficult decision to make but after reading what I have to say, their will be no doubt that you will agree. Using computers is very time consuming. People don't realize how long they have been using the computer. Once you start using it, your hooked and it's hard to stop. A poll was taken and out of @NUM1 kids, @NUM2 of them said they felt groggy and had headaches, after using a computer for two hours. The way computers make you feel is not enjoyable. But while your using the computer it's entertaining, for example, your on @CAPS1 and your talking to your friend and your laughing at them & enjoying yourself, but it's not the computer that's making you happy, it's the person, you might as well see them in person. There for, computers are time consuming & should not be used. Copmputers are not reliable, they have minds of their own. Many people do always rely on their computer and when it doesn't work it causes the person to get angry or frustated. Computers have a vast impact on people, but they shouldn't have to. Dr. @PERSON2 at @ORGANIZATION1 says that @PERCENT1 of @CAPS2's frustration & anger is caused by non-working computers. If the use of computers was lowered anger that people have would lower and would lead to other positive things as well. Furthermore, computers are not realiable and cause people to get angry. My final reason is that, computers cause health issues and cause people to be lazy. The obesity rate is higher than ever and people sitting on the computer all day is not helping. @PERCENT2 of obesity is caused by the use of computers. @PERSON1 at @ORGANIZATION2 says that @NUM3 out of @NUM4 people who don't use computers are much healthier because instead of using computers they exercise. There for, computers cause health issues. In conclusion, computers effect people because they are time consuming, you can't rely on then and it's bad for your health. There for, computers have negative effects on people. "	4	4		8																					
443	1	"Dear @CAPS1 I support that computers have a positive effect on people because they have so many things to do and learn on the computer, because on the computer you can look up many things like sports, animal world history and lot more. The reason I support this is because I like to look up history about @CAPS2 and @CAPS3 pioneer who have changed humanity. The @CAPS4 reason why I say computer effect people is because it teaches you how to type faster and know now to get certain places on the computer for example say you mom was asked you do you know how to get to a certain website to buy new furniture. @CAPS6 third reason of how computers effect people is if say one day you had to do a project, on what happen during @CAPS2 revolution and you were one of those people that spend all their time looking up @CAPS2 revolution on the computer. That means that project should be real easy. The @CAPS4 reason why I say computers affect people is because they teache better communicating skills on things like facebook and @CAPS5, because when I'm in school kids tell each other to go on there facebook when they get home. I also think computer affect people because say you have a idol and wan't to look up that person for example I like football, basketball @CAPS6 idols are @PERSON1 peterson and @PERSON2 iverson, so everytime I go on the computer I look up both of @CAPS6 idols. @CAPS6 last reason why I say computers effect people are because they teach how to read because everytime on the computer haves something to read about no matter what it is."	4	4		8																					
447	1	"Dear newspaper, In my opinion, computers definetely have a negative effect on people. People who use computers often spend less time exercising. I mean, who would give up their chatrooms and games to get in shape? I remember when i was a little girl - about @NUM1 years old, and i always wanted to be on the computer. I soon got chubby and gained about @NUM2 lbs! I quickly realized the computer is a tool used only when necessary. because it shortens activity time. A survey done by the @ORGANIZATION2 (@CAPS1) showed that @PERCENT1 of @CAPS4 between ages @NUM3 are overweight because of their computer use. Famous singer @PERSON2 says. ""I keep going and losing weight because of computers! I will gain weight and then run it off and ignore the computer for a week."" I know you might be thinking that computers dont make you obese if you use it sparingly, but research has proven that more than @NUM4 mins a day can make you gain fat. Clearly, computers are to blame for our society's weight problem. Have you ever really seen nature's beauty? People who use computers don't! I mean, people are too busy looking up things on the web that nobody can truly appreciate. the outside world. I remember when i watched the movie @CAPS2 last week, I thought to myself, ""@CAPS3, nature is amazing, why didn't I notice before?"" I already know the answer. Computer, A survey conducted by @NUM5 grade @ORGANIZATION1, @PERSON1 showed that @NUM6 out of @NUM7 @CAPS4 have never noticed the blooming flowers or the smell of fresh rain. Famous physician, @PERSON4, ""@CAPS4 that dont see nature for its true beauty often can't grow up normally. People were supposed to be naked to nature, but over the years, technology has diminished that connection."" I know you @MONTH1 that that @CAPS4 see enough of nature even with computers but more than often., @CAPS4 dont pay attention to nature. They are too busy with computers. Obviously, nature is ignored by society because of computers. Familes grow more and more detached every time a child or even adult uses a computer. I mean, every time you hit that on switch, you and the computer become attached. You can't focus on the people around you. I remember when my sister @PERSON5 was in @NUM5 grade, she never took her eyes off the computer. She would play solitore and instant message her friends all the time and she then completely disconnected with the family. A test done by @ORGANIZATION3 showed that teens will rebel @NUM9 times more than usual with the aid of a computer. Famous talk-show host, @PERSON3 says, ""@CAPS4 shouldn't use computer, they will get detached from friends and family."" I know you're thinking @CAPS4 dont get detached, but they di. Clearly @CAPS4 seperate from their friends and family because of computers. In conclusion, any far minded person can tell that computers have a negative effect on people because they consume exercise time, make @CAPS4 forget about nature, and seperate family and friends. Therefore, I urge you to not use computers!"	6	5		11																					
453	1	"Dear local newspaper, @CAPS1 has come to my attention that computers have positive and negative effects on people. In the past their have been more negative effects on people. In a survey taken in @CAPS2 magazines @CAPS1 should that @PERCENT1 of people, have negative effects with computers. Inmy opinion, I think comuters have a negative effect on people. First, people are not interacting with family and friends. @CAPS1 is very important to have interactions with people. When on the computer your not really interacting with. You just sit there staring at a screen. In a survey taken at @CAPS3 @CAPS4 @CAPS1 should that @PERCENT2 of people are on computer and not interacting with the people around them. Parents don't se etheir kids as much because they are always on the computer. Parents would love to see their kids move. Interacting with their family and friends will be healthy to them. Computers take the away fromhanging out with family and friend. Secondly, people don't get to enjoy nature. People on computer might go outside because they are involved with the computer. Stay in one room doing the thing for books for a @CAPS5 in a while people need fresh air. too but learning about nature is more nature. If you dont enjoy nature you dont know what is going on.NAture is all around us and why would you miss out on. in a survey taken in a local magazine @CAPS1 should that @PERCENT2 of people are on computer and. While people enjoy computer, nature. Lastly, people are spending too much time on their computers and less time exercising. Exercise is important for the mind and body. Our bodies need to stay healthy and fit. The lack of exercise is increasing fast. The more people get computers the people exercise. America is over weight already to join the People on computers most just long to become over weight. People rather play on computer that got exercise for a healthy body. Dr. @DR1 a local doctor, has seen more people become over weight and not exercise as much as they used to. He says computers do not provide exercise. He recommends that people use their computers less computers are doing more. In conclusion, I think computer negative effect on. My three reasons are that people are not interacting with friends and family, not enjoying nature and getting less exercise. I you to be in of negative effects on people. @CAPS1's important decision is up to you. "	4	5		9																					
454	1	"Dear @CAPS1 @CAPS2 @CAPS3, To start off I would like to give my opinion on using compuers too much. Although I use a computer a lot I still have fun with friends and play sports. But to much time on the computer can cause you noth wanting to get exercise or maybe getting sick easier. Spending so much time on the computer can cause a kid to be shy in the outside life. Exerasing is very healthy for kids and adulst. there are way to many people on computers doing anything you can think of for hours. Staring at a computer screen for a long amount of time will not keep you fit or in shape. People should have a minimal amount of time of @NUM1 minutes each day and then get some exercise. this way you would get time for being on the internet and still doing what's good for you, I shouldn't feel bad about the people who waste all their time on the computer but I do. To see them getting gross and gaining weight from lack of exercise makes we want to help htem @CAPS4 one should put themselves into that kind of situation. What I've noticed about people who stay online a lot is that they get sick more often. From sitting there like lazy bums they don't get fresh-air. Not getting enough fresh-air can cause a cold or for some people with problems to get very sick. They need to think twice about what they're getting themselves into. I would rather be having fun and getting nice fresh-air then sitting on the computer about to be sick. It can be a different story if you went home sick from work/school and went on the computer. but being sick from the computer is gross. Even though to say, people who are on the computer often are shy in person. If someone gets in a fight on the internet that can cause them so much pain to not even talk. Interacting with people is very nice and touching. But being shy and lonely because of a fight on the computer or from being on it too much, is something to be ashamed of you shouldn't have to be that way because of one thing. Get out in the world and don't let things like that get to you. To this off, it would be nice for people to take care of themselves and not stay on the internet for so long. Remind yourself to have atleast @NUM1 minutes to yourself and to do waht you want but get some exercise also. Don't forget about staying healthy and going for a jog once in a while. You shouldn't focus your life on your computer. Thank you and have a great day."	4	4		8																					
459	1	"Dear @ORGANIZATION1, In my opinion computers are wonderfull to the society in many ways. They can keep memories we cant keep forever like @CAPS3, @CAPS1's, and type letters. Computers also can give you dieting tips and advice from live locals. But, important of all of it, family that you miss can talk to you for hours without a phone bill. To begin, computer can give you @CAPS2 tips on things you didn't know, so it can also be a learning center. For example: your extremely stresed out because you have a huge paper to do but have no facts, there are a millions websites you could go to find your answers on. The next day you get your paper back and theres a A stamped right across it. Another @CAPS2 thing about computers is that you can talk to your family members all the way in a different city, town, state, or even content! you @MONTH1 miss them alot but you can always see them to them or type to them to let that sad feelings melt away for a little bit. Every @NUM1 in @NUM2 americans say missing or not seeing a family member is like letting a little piece of your heart fall off. Everybody knows what its like to have a memory that you could never forget:  but what about those little memories that @CAPS3, websites, and written work seems to slip away from the brain. Computers save all of that so the ""I know its to its like to loose its like a little part of life that you have lived walks always"" exclaims @PERSON1 who could This is exactly why computer in many ways. I hope you are @CAPS2 for the mind, tips and family."	4	4		8																					
461	1	"Dear The Local Newspaper, I do @CAPS1 computers effect people. But in many different ways. Also, depending on how long you are on the computer for. In my opinion @CAPS1 computers are good, for many reasons. I will tell you some of the reasons why I @CAPS1 this. Hopefully, after you read this you'll @CAPS1 about it more. One reason computers are good, is the communication. @CAPS2 are many different web sites to go on and talk to friends and family. If you had a family member far away, this could be a good way to talk to them. This also is a way to see your friends with the latest technology you can videchat. Videochat is a way to see and hear your friends by a little camera. It is a very good way to keep intouch with people you know. Another reason is that you can get a lot of information from the computer @CAPS2 are so many websites that provide answers to all your questions. Websites like @ORGANIZATION1 and @ORGANIZATION2 recommend other sites to go resaerch. You can learn a lot from computers. The information provided on the computer can really teach everyone something. Lastly, a computer can help you with many things. Such as online classes, matchmakeing, jobs, and so much more. You can find things to do, by just typing it into the computer. The economy is very bad, but you can look for jobs. Then once they find one your interested in they'll tell you. It's a very good and helpful way for you, and it's so simple. Computers are an amazing, and new technology. They keep coming up with more and more. So why not use it? It can teach you something and help you. Also, to stay in touch with family and friends. Don't take it for advantage, but use it well. It's only a click of a button. I hope I made you all realize what a computer is really @CAPS2 for. Maybe, even changed your minds or gave you a different way of thinking about computers."	4	4		8																					
464	1	"Dr. @DR1, The effects computers have on people and why people dont agrees that this benefits society and some people us it to be online to talk to friend and family. Whey people dont agrees to use the computer. First the computer we could use at for every thing like go to other place you want to visit. Then @CAPS1 you want to work or go to another school some you need to do it by computer. Why not try to use the computer. I know computer is a lot of money but sometime @NUM1 good to have it. @CAPS1 people are spending too much time on their computer and less time exercising, enjoying nature, and interacting with family and friends. For example some family and friends are not in the same place and they cant see each other the could write to each other online @CAPS1 they dont have cell phone of house phone. Then @CAPS1 people want to enjoy other nature that they dont know the could use the computer and look for the place. The three reson is that people could do exercising trough computer. It dont mather @CAPS1 the spend a lot of time in the computer being people could be doing a lot of thing in the computer. Like student we do a lot of projet in the computer we search for any can or thing. So people think that compute is fun for them. Finally other people that don't agrees they should try it. That the effects computers have on people and why people dont agrees and spend time online."	3	4		7																					
468	1	"Dear Newspaper @CAPS1, I've heard reports from both the news on @CAPS2.V. and your paper that more and more people are turned in to nothing but their computers. I'm not saying it's a bad thing I mean the computer has the internet which allows you to go to anything like websites and online chatting. I just think that people should get outside more often and do some outdoor things like football, basketball, baseball or if you're an adult you could get a job that doesn'@CAPS2 require a computer like for example building houses for homless people, shelters for animals, or have a job as a maitnence man, pool lifeguard, or any other job at a hotel that doesn'@CAPS2 involve a computer. You could work at a restaurant that has regular food or fast food service. Something that does'ent involve a computer. But if you can'@CAPS2 get out of the house you could do something a little different from computers video games. They maybe similar to the computer but they are something you can do on the @CAPS2.v. and it beats playing on the computer all the time."	4	4		8																					
471	1	I believe that computers benefit society. They make life easier. Computers allow now of communication between friends. They also teach you new things. Computers make our lives easier. They let us look things up by easier means than a person or book. It has made it simpler to type reports. Now you don't have to worry about making mistakes on a typewriters and having to type it again. A computer saves the report and shows you some mistakes to take case of your children. It allows you to from your home. Computers allow new means of communication. You can talk online with friends. Social networks such as @CAPS1 and @CAPS2 allow that. Computers allow you to converse with friends you don't normally get to see or talk to. They also make it easier and more fun to make new friends. Computers teach us new things. They teach you about places you haven't seen before. Any question you can be asked on the internet and you will get an answer. It gives you answer you don't know who to ask for. Computers also teach hand-eye coordination. You can play games online or with @CAPS3's. You need to have good hand-eye coordination in order to play these games. Computers have a positive effect on people of all ages. They make our lives easier with their technology. They allow us to communicate with our friends through social networks. Computers also teach us new things such as hand-eye coordination. All these reasons and more are why I believe that computers benefit our society.	4	4		8																					
472	1	"@ORGANIZATION1, @CAPS1 technology majors support that the use of computers have a positive effect on people and I agree with them. I believe the use of computers are a necesity for social interaction, homework, research, and are a great source of entertainment on a rainy day. After a long day at school @CAPS1 teens go from the bus, to the front door, to their computer chair. In fact, @PERCENT1 of must teens do so. Odds are they're logging into facebook, myspace, formspring, @ORGANIZATION2, @CAPS2, and other socially interactive websites. With good time management I actually find these websites important. I think facebook and e-mail and @CAPS3 @CAPS4 ( @CAPS5) are a great way to be socially interactive. It's also a great way to keep in touch with long distance family or friends. I go to @DATE1 camp and have made friends I call my family. Some of them being across the ocean in @LOCATION2. Seeing as how I can't make long distance calls which would cost way too much money, facebook is a geat alternative to keep in touch. @CAPS1 of my family also live far away. For example, my aunt, uncle and cousin in @LOCATION1. My aunt just had a baby, meaning I have a new cousin which I'm not able to see in person yet so seeing pictures on facebook instead of spending money on envolopes, stamps and picture prints is really awesome @CAPS1 homework given out in school requires a computer. Three out of five homework assignments are on the computer. Whether it be taking a twenty question test to defining a word the computer is a schoolwork necesity. In school now many projects are assigned meaning we need the computer and internet. We use powerpoint and other microsoft documents whether it be typing an essay or creating a powerpoint slideshow. We need the internet for research to get the information we need, to suceed. Aside from interacting with other humans and researching and typing the computer holds many more wonders. Many people believe people are spending way too much time on the computer. While this @MONTH1 be true for some people it is not true for @CAPS1. Many people are concerned children are becoming lazy but in a recent vote @NUM1 out of @NUM2 mothers said they'd radther see their children playing and interacting on the computer then being a couch patato and watching @CAPS6. On a rainy day the computer can be a great alternative. You can slide in a @CAPS7 and watch a movie or play a game or even research something new and learn about it. @NUM3 out of @NUM2 @CAPS8 have at least two computers in the house for a reason. They're important to @CAPS1 people everyday lives. The computer is a great way to keep in touch with family and friends. You also need to computer for school almost all the time and on a rainy day its a great alternative then being lazy a watching @CAPS6 while your eyes fall asleep. I do believe computers have a positive effect on people."	6	6		12																					
473	1	Dear @CAPS1 @CAPS2 @CAPS3 i think it it good and bad. The good is it teaches people about @CAPS1 places and how other people live in there soicty what they do to get food or how they raise there kids. It also help people like cops. Because the have a person there looking for they have the computer to look on. It also help cops as in a speeder they can see it her or she have done it befor. It helps teaches to get a lesson or line to teach or they will put you on line to help you with your typeing. Yes it dose have a positive effect on some people. So people think they do a lot better around the computer or they do there best work online. Like say a high school paper. Yes you can talk to other people online get @CAPS1 friends. On the other hand computers can be bad as in you meet people online you don't know who that person is or where they come from. They might have a long crimal. They might be some on want to get you in troble because of his or her family problems. Some people spend to much time on the computer because they meet some one they rally like and don't worry about what the family want to do. So people use to work out every day but now they can talk to they friend all night and all day they stop and forget about it and never start agine. Some people just stay in the and stay on the computer got playing baceball or football or going to family reunions.	3	4		7																					
478	1	"Computers are used everywhere, for thousands of different things. Many of @LOCATION1 spend hours glued to our computer screen everyday. Being very reliant on your computer is not always good for you. @DATE1 too many people spend countless hours on their computers, rather than doing other activities. Therefore, computers are not the best way to spend your time because you get less excersize, your school grades can lower, and your communication skills will weaken. First, when spending days on your keyboard you will have less time to run or play with your friends. In the @LOCATION1 @DATE1, many more people are becoming obese, creating unhealthy genes to be passed on. Perhaps a reason for this is that too many people can just sit on their laptops to shop, see movies, and even to get a college education. Less and less people go for walks because they would rather be on @CAPS1 or @ORGANIZATION1. Without the constant use of computers there would be more free time for people to get outside, or play sports. Secondly, many kids and teens are attached to their laptop, and bring it everywhere with them. So, rather than studying for their tests, they could be on @CAPS1 or @ORGANIZATION1. Must chose to go on @CAPS1 or @ORGANIZATION1 rather than opening their books. Plus, spending so many hours on a computer. less time to do their homework, so they just begin to not do any of it. Computers take away their time that could be used towards getting a college education, why waste them? Lastly, why talk on the phone or in person when you can just send them an e-mail or chat online with them? Many people @DATE1 are staying inside on their laptops to talk to a person rather than doing it face to face. This can cause a lack of communication skills, something that might sound good online, could sound absolutely terrible in the ""real"" world. This loss of skill, could lead to a generation of more cyber talk rather than @CAPS3. In conclusion, why spend so many hours on the computer when you could be outside, or hanging out with friends? Personally I'd prefer to go and do something rather than being stuck inside on a computer."	4	4		8																					
480	1	"Do you really think computers have a positive affect? Don't you think way to many people are on their computer to long? You want me to write an to my local newspaper about what I think on the effects they give people. I think they have a horrible effect on people. @CAPS2 people are on the computer doing something it can give them headachs, eye sales but if they were outside they would be exerssing. One of the reasons f think computers have a bad effect on people is addictions. Their are many things people @MONTH1 get addicted to life facebook, myspace, formspring. another example, @CAPS2 my sister gets home first thing. She does is go on facebook, forming and youtube. My second reason who f think computers have terrible effect is because eye damage. @CAPS2 your staring at a computer screen for so long you don't notice but your eyes are getting damage. @CAPS2 f was in sixth grade I needed glasses because I was addicted to computer for so long and my eyes got damaged. My first reason @CAPS1 I think computers have terrible effect on people is because its a waste of time. @CAPS2 your at home on the computer and it's sum out you should be outside with friends, family, or even just a talking a walk, and it's also a waste of time because @CAPS2 your on computer you could also be instead. You might think they have positive effect yes, but they damage your body. these are the reason @CAPS1 I think computers have a bad effect on people. Instead of being on the computer join a sports club. Now is the time to take action but making more clubs or activities to people. the issue is people was to much time on computer. these are my reasons @CAPS1 computers have terrible effect on people."	4	4		8																					
488	1	"Computers have little to no effect on people. In fact computers help us out a lot. They help us in find @CAPS1, medical, research and to tell weather or not you have cancer. The computers that people think of are machines that sit in a room and is used often but not for its purpose. People use it sometimes for entertainment not research. There aren't just those kind of computers. There are bigger more advanced computers that scientist use every day. @CAPS2 computers do have an effect on us, but in a good way. Most of the time those people playing games or music are kids who are bopard. They use it a little too often. I anly play with it on rainy days when I can't go outside and play. Humans use computers mainly because it makes life simpler, easier. @CAPS2, it does make life simpler, like for example instead of handwriting a report, you can type it or intead of searching everywhere in a book, you can go straight to the information. One last example is; when you want to stay updated on your favorite sport team, you don't have to go to their game you just have to go to their web site. In my opinion I say that @CAPS2, computers do have and effect on us but a good reason. I'm a sports fan so I play a lot of sports. I use the computer offer for fun and research. It dosen't have an effect on me. It dosen't effect at all because I still exercise a play with my friends very often, like everyday. There is no reason to why people can't use computers quite often. Computers don't have a positive effect sometime, but it doesn't have a negitive effect sometime either. I exercise, enjoy nature and interact with friends and family too. I also use the computer often. Experts shouldn't be concerned with people using computers too much."	4	4		8																					
492	1	"Dear Local Newspaper, I heard what you were saying about if computers are a good or bad thing. I personally think that compueters are a bad thing. Three reason for this are, kids don't get any exercise people are doing innapropirate things on them, and they could lead to giving out too much info, which could lead to injury or death. The first reason is that for the amount of time that someone uses a computer, they could be outside enjoying the nice weather well, if it is a nice day of course! I mean you have to agree with me on this one, the main reasons why people are becoming obese because of some kind of technology computers. The second reason why computers are a bad thing is because some people are doing innapropriate thing on them. If people are doing such innapropriate things on them why don't the makers of the computers block them? I don't know, I mean what kind of sicko would put those sites up even? From what I have learned in computer class, they can be used for more innapropriate things than I ever even knew of! The @CAPS1 and final reason why computer technology could be a bad thing is because some people have given too much info away on them and have gotten injured by internet world @MONTH1 look like fun and games untill someone gets hurts, well thats what my mom says! In conclusion, as you can probally see I am really not a fan of the computer. The reasons why I don't like it are kids don't get enough exercise, kids are doing innapropriate things in it, and it has been used for injury and sometimes death. These are the reasons why the computers is a bad thing, so remember these tips, take this article into consideration."	3	4		7																					
500	1	"Dear local news paper, I agree that technology has a positive effect on people. Just like other electronic devices, computers can help you with hand eye coordination. Plus, some people like teachers, want to get staff off the internate for their students to learn about people and places. Others just want to talk to other family or friend member in other towns, states, countries, or continents. Once you read this letter, then you will understand my reasoning. Firstly, these technology enhanced dictionaries help you with hand-eye coordination. Before the computer, people had lose success in writing quickly. They had to make short notes or short handed notation like w/ or. Nowadays people write quicker and can write full words and sentences. They never understood what they wrote they put it in full sentences. When you play computer games, it gives you even more hand-eye coordination, That was only the first three reasons. Secondly, teachers use computers to get alot of school work and get information about history and geography. like an online school book, it can get information on just about anything. It can look up when @PERSON1 was born. When the dinosaurs went extinct. Fun what the government is doing now. A computer can store what you learn too. It also has search engines that help you locate the information like @ORGANIZATION1 or @ORGANIZATION2. Statistics show that more than @PERCENT1 of people on earth use search engine to find something on the computer. On search engines they have websites, pictures, movies, maps and more. That is why people use computer for research. Have you ever fell like you don't want to travel across the @LOCATION2 just to see your relative. Well I have a solution to your problem. Computers have all sorts of stuff to can fanicate to other people. The computer mostly uses e-mail. E-mail is like a letter, but put electronically. It also has @CAPS1. It is also like a letter. If you buy a special camera that connects to your computer you can talk to them personaly. You don't even have to travel to see your relatives in @LOCATION1. That is the last reason why computers have positive effects on people. Most people use computers effectively. They get hand eye coordination. Also, the learn important facts about places and people. Plus they can talk to other people. See what I mean, computers are some and also a positive part of society."	5	5		10																					
508	1	"Dear @CAPS1, @CAPS2 since electricity was invented technology has developed at a rapid rate. Computers have gone from the size of a room to twelve inch flat screen monitors. In our modern day society computers are crucial tools that help organize files, do reasearch, and pleasurable online networking. Computers teach hand eye coordination, give people the ability to learn about far away places, and allow people to socialize online. Without computers wouldn't life be difficult? While routinely doing our everyday computer tasks seldom do we realize that we are writing which frequently over works nerves in the hand causing tendonitis or arthritis; typing on computers is quicker and less harmful to the hands. ""Hand eye coordination helps improve balance and athleticisniry."" said @PERSON1 the chief othopedic sergeon of @ORGANIZATION1. Some people beg to differ and believe spending not less time on the computer can contribute to lack of physical activity. There are several portible computer devices that can be brought outside to use while walking like a @CAPS3. Every since I was, ten years old I dreamed of going to @LOCATION1. Although I couldn't afford a plane ticket to @LOCATION1, I was able to use the internet to take virtual tours of the vibrant landscapes and ancient historic venues throughout the country. With the help of internet I was able to see a far away place and experience the country as if I was there. @PERSON2, the creator of an online webcom called @ORGANIZATION2. @PERSON2 created this computer system in order to allow people to connect all over the world by giving them the opportunity to see and speak to anyone they chosse to. I frequently use this program to talk to my sister at college. Through this program we can't socialize with as if she's at home and learn about her college experience."	5	4		9																					
511	1	"Dear Newspaper, I think a computer is not something bad for you. A computer can help you do many things @CAPS1 could help you learn, chat with friends, and @CAPS1 can entertain you. A computer can get you sucessful in life @CAPS1 helps you learn a lot of things such as computer engineering. Computer engineering is a job that pays you good money to fix computers. @CAPS1 is very challenging at first, but when you look @CAPS1 up on search websites you'll find all your answers. Chatting is the number one thing kids, adults , and teenagers do. @CAPS1 is good and bad in a way, @CAPS1 is good because because your phone bill wont be that high up so you save minutes. @CAPS1 is bad because @CAPS1 can also ruin your eyes just remeber dont get to close to the screen. The computer is all about fun, you have millions of websites you can go on. To have fun for example @CAPS2.com, @LOCATION1, and @CAPS3.com those are the three main ones I go on they are so fun. They have tons of games for kids and for adults too. I Have proven my point that computers are not bad for you because they can help you learn, they lower your phone bill, and its also very fun. Yes I know they might take exercise time away, or hurt your eyes but who cares just make up a time limit so you have time to exercise. Do not get to close to the screen because @CAPS1 can hurt your eyes."	4	4		8																					
516	1	"Dear @CAPS1 @CAPS2, I have recently heard about the debate on whether or not computers are used too often. Computers can be unhealthy, I think that generally they're helpful. They give us many oportunities that wouldn't exist without them. I'll describe more of what I mean in the following letter. First, I'll explain one of the advantages of computers. Studying and school work. Computers can provide people with ways to research things. For students, it @MONTH1 be something like research for a project of essay. For adults it could be information on starting a business. In both of those cases, computers were used to get information in a simpler way then perhaps visiting a library, I, personally, know of a website called @LOCATION1, where teachers can set up online tests for students. This would not be possible without computers. Computer online courses can even taken, where a student can be taugh through the internet, rather than in person. This can be an advantage to someone that can't always get to classes. I would also like to mention that computers provide a popular form of communication. E-mail and I @CAPS3. These methods of communication have become extreamly popular recently, and I myself use both. I think for some people it can be bad because it prevents them from interacting with the real world. But in general I think it's helpful. It also gives parents and teachers another way to communicate. These are just some of the many ways computers are helpful. Lastly, I'd just like to talk about how computers can benefit adults specifically. I know that many people pay their bills online. This is becaus if you think about it, isn't it a hassle to have to mail your bills every month? Computers greatly reduce that hassle. They can also make it easier to buy things you need, look for jobs, and many other things. Without computers, things like looking for jobs would require a lot more work than they do with them. These, again, are only some of the hundreds, if not thousands of ways which computers are helpful. In conclusion, I think I've made my point very clear. Any thing in moderation is okay. People that argue that computers are unhealthy speak of those who use computers too much. Generally this is not the case. Usually computers can do much more good than bad, and can make a persons life much easier. They help very much with education, and even that alone I think should be enough to convince you that computers are helpful. But as I said, I hope I made my point clear, and I hope you agree with me."	4	4		8																					
518	1	"Dear local newspaper, More and more people are using computers there days. Some people think computers are an improvements to society. Others are concerned that people spent too much time on computers and not enough time exercising and spending time with friends and family. I believe that computers can be a bad thing. I think this because some people spend to much time on them,, it's one of the leading causes of obesity, and it interfers with people social lifes. According to recent studys, about @NUM1 out of @NUM2 people spend most of their time on their computers. Many ot these people spend their time on online games and socializing websites such as facebook and myspace. Others spend it shopping or learning. Some of the online games include world of warcraft, rune scope, and many @CAPS1's @CAPS2 @CAPS3 @CAPS4 games. Many people who spend most of their time on the computer are or @MONTH1 became obese. According to @PERSON1, spending alot of time on computer is one of the main reasons for obesity. Many experts agree that computers are the learning cause of obesity. between @DATE1 and @DATE2 more people have been using their computers more often. The obesity rate has increased between then too. Most of the people who spend alot of time on the computer don't interact with their friend and family much. This can lead to ruined relationships, loss of friends and the chance of losing your love with family. Many experts, such as @PERSON2, say that a person can become depressed from not interacting with friends and family. He also says some of the people who became depressed start thinking of suicide. Spending too much time on the computer is a bad thing would you want to spend too much time on the computer even ater hearing the cons of it? I believe spending too much time on the computer is bad for everyone."	4	4		8																					
527	1	"@DATE1 @CAPS1 The @CAPS2, I believe that computers in today's society have a possitve affect on people. I believe this because if people use it for education purposes to chat, email, or to reasearch it does make a difference in peoples lives. If you use the computer for educational purposes like games, you could really learn a lot. For example, I help my sister with her multiplication on a math game we have. Also, I learned to type with type to learn @CAPS3. on my desktop computer at home. Many other people use it for these reasons too. They also might use it for typing a project or making a presentation. Others might only use it for chat and e-mail. These things can still benefit our society though. Using the computer for chat, such as, facebook, myspace, and twitter can also benefit our society today. These websites benefit us because we can meet new people, catch up with old friends, or even talk with carrent friends. also on @ORGANIZATION2, @ORGANIZATION1, or @ORGANIZATION3 we can e-mail people instead of instant messaging them. For example, if you have something really big to say to someone you might want to write on email. If you just want to say hello you could use facebook, myspace, or twitter if you have an account. Computers do benefit our society today. All of the reasons in my letter support my position on wether or not computers benefit our society."	4	4		8																					
